RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,Label_Classification
77,82,86,78,74,82,-10,A3
78,86,86,84,74,75,-10,A3
81,86,88,78,74,82,-10,A3
78,83,86,84,74,82,-10,A3
79,83,86,84,74,82,-10,A3
79,82,89,78,82,82,-10,A3
79,82,86,80,74,82,-10,A3
81,82,86,80,80,92,-10,A3
81,82,85,81,74,92,-10,A3
79,83,85,78,83,92,-10,A3
80,83,84,78,83,92,-10,A3
79,83,82,80,83,82,-10,A3
77,87,82,81,83,82,-10,A3
77,83,87,80,83,82,-10,A3
79,87,87,80,75,82,-10,A3
79,87,87,86,74,82,-10,A3
79,83,88,86,82,82,-10,A3
79,83,88,81,74,82,-10,A3
79,83,88,81,74,75,-10,A3
79,83,88,81,82,75,-10,A3
78,87,88,85,82,82,-10,A3
83,86,90,83,81,82,-10,A3
83,83,83,78,81,82,-10,A3
77,83,83,78,81,82,-10,A3
78,87,89,78,81,88,-10,A3
78,84,89,80,81,88,-10,A3
80,84,89,80,81,88,-10,A3
77,83,87,86,81,88,-10,A3
77,86,87,86,82,88,-10,A3
77,86,82,86,82,88,-10,A3
77,86,83,86,82,88,-10,A3
80,84,83,78,81,88,-10,A3
78,84,88,81,81,83,-10,A3
79,83,83,78,81,81,-10,A3
79,83,82,78,74,81,-10,A3
79,82,90,78,82,83,-10,A3
80,85,90,78,82,83,-10,A3
78,86,90,78,74,82,-10,A3
79,82,86,78,74,86,-10,A3
79,85,86,78,82,86,-10,A3
78,86,89,78,82,76,-10,A3
78,86,86,85,83,81,-10,A3
78,86,86,85,82,81,-10,A3
78,87,86,80,82,90,-10,A3
78,84,86,80,75,74,-10,A3
78,82,86,80,75,74,-10,A3
80,82,83,80,75,74,-10,A3
77,82,86,80,75,81,-10,A3
80,84,86,85,75,75,-10,A3
78,86,86,83,81,82,-10,A3
80,83,86,85,82,82,-10,A3
80,86,90,78,81,75,-10,A3
80,86,86,78,74,75,-10,A3
80,84,89,78,74,75,-10,A3
79,87,88,81,81,84,-10,A3
79,87,88,82,81,84,-10,A3
79,84,88,81,81,83,-10,A3
80,86,88,81,82,82,-10,A3
80,82,82,81,82,82,-10,A3
78,84,88,81,82,83,-10,A3
78,84,86,85,75,83,-10,A3
79,86,89,85,81,83,-10,A3
79,86,87,85,82,82,-10,A3
79,86,83,83,74,81,-10,A3
79,84,83,77,75,81,-10,A3
79,83,86,78,75,75,-10,A3
79,83,90,78,74,75,-10,A3
78,87,89,79,74,82,-10,A3
78,83,87,88,82,90,-10,A3
81,86,87,78,82,75,-10,A3
79,83,87,78,82,83,-10,A3
79,83,88,85,82,83,-10,A3
78,83,85,85,74,83,-10,A3
79,84,86,88,74,84,-10,A3
79,84,86,88,82,74,-10,A3
81,84,85,81,82,74,-10,A3
79,85,85,81,74,82,-10,A3
79,85,86,77,82,82,-10,A3
79,87,86,77,81,82,-10,A3
79,84,86,77,75,82,-10,A3
79,84,86,90,82,82,-10,A3
79,84,85,90,74,82,-10,A3
78,82,82,90,74,82,-10,A3
78,82,82,85,74,83,-10,A3
80,82,86,85,74,83,-10,A3
80,86,86,85,81,90,-10,A3
78,86,85,83,74,90,-10,A3
78,83,89,83,74,91,-10,A3
78,83,86,81,75,74,-10,A3
78,82,86,77,75,83,-10,A3
78,82,90,77,75,83,-10,A3
77,85,90,77,82,75,-10,A3
77,85,85,81,82,75,-10,A3
77,87,85,85,82,75,-10,A3
79,87,87,81,74,75,-10,A3
79,83,89,81,75,75,-10,A3
79,84,85,78,82,84,-10,A3
79,83,86,78,74,84,-10,A3
79,83,82,85,75,74,-10,A3
79,82,82,78,75,84,-10,A3
77,87,82,81,75,84,-10,A3
77,84,88,81,75,74,-10,A3
79,82,90,90,81,81,-10,A3
78,87,88,90,82,81,-10,A3
78,84,83,77,82,81,-10,A3
79,82,89,77,74,75,-10,A3
78,82,86,81,82,75,-10,A3
79,84,86,81,82,75,-10,A3
79,84,83,81,82,75,-10,A3
82,84,86,81,82,74,-10,A3
82,84,86,81,82,74,-10,A3
82,84,89,81,82,73,-10,A3
82,83,89,81,74,83,-10,A3
82,83,82,83,74,83,-10,A3
80,82,89,83,82,83,-10,A3
77,86,89,78,81,83,-10,A3
77,84,89,84,81,83,-10,A3
80,84,89,84,82,82,-10,A3
79,86,82,84,82,88,-10,A3
81,83,86,84,75,88,-10,A3
81,84,87,84,75,88,-10,A3
81,82,82,84,74,74,-10,A3
81,82,82,84,74,74,-10,A3
78,84,89,83,81,75,-10,A3
78,84,90,85,75,89,-10,A3
78,82,82,85,75,89,-10,A3
78,82,85,81,81,89,-10,A3
78,82,86,81,82,89,-10,A3
78,86,84,77,74,75,-10,A3
81,83,84,77,82,75,-10,A3
79,82,83,77,82,84,-10,A3
79,82,83,78,82,74,-10,A3
79,82,85,78,82,74,-10,A3
80,82,83,85,74,90,-10,A3
80,82,83,79,81,90,-10,A3
80,83,83,79,81,89,-10,A3
80,83,90,79,74,75,-10,A3
79,82,90,77,74,75,-10,A3
78,82,82,77,75,75,-10,A3
78,83,83,78,75,84,-10,A3
79,83,89,78,74,84,-10,A3
80,83,86,87,82,75,-10,A3
80,84,88,86,74,75,-10,A3
77,84,82,78,74,83,-10,A3
81,83,85,78,75,83,-10,A3
79,83,86,78,74,75,-10,A3
79,83,86,81,74,75,-10,A3
79,87,89,81,74,75,-10,A3
78,87,89,81,74,82,-10,A3
77,83,83,82,74,82,-10,A3
78,87,83,82,74,75,-10,A3
81,87,86,82,83,75,-10,A3
81,82,86,80,83,74,-10,A3
81,82,85,80,74,75,-10,A3
81,83,82,80,75,75,-10,A3
78,83,89,88,74,74,-10,A3
80,83,89,78,74,74,-10,A3
79,88,85,81,81,82,-10,A3
79,87,87,91,81,82,-10,A3
79,86,86,91,82,82,-10,A3
79,86,86,81,82,74,-10,A3
79,86,86,78,82,74,-10,A3
80,86,89,79,74,80,-10,A3
80,83,83,81,81,75,-10,A3
81,87,88,79,82,75,-10,A3
79,87,88,79,82,75,-10,A3
79,85,87,81,82,75,-10,A3
79,82,86,77,81,74,-10,A3
79,82,86,80,82,74,-10,A3
79,83,86,80,82,83,-10,A3
78,84,90,84,82,81,-10,A3
80,83,90,77,82,81,-10,A3
79,83,90,77,82,81,-10,A3
79,86,90,77,81,75,-10,A3
79,86,86,77,81,75,-10,A3
79,85,83,81,75,92,-10,A3
80,83,83,81,82,76,-10,A3
80,83,82,80,82,76,-10,A3
78,83,82,80,82,76,-10,A3
80,84,82,80,81,82,-10,A3
79,82,86,80,82,82,-10,A3
79,84,86,81,82,82,-10,A3
79,85,82,81,75,82,-10,A3
78,85,82,81,75,82,-10,A3
79,85,82,81,83,83,-10,A3
80,87,82,90,83,75,-10,A3
79,87,82,90,82,75,-10,A3
78,88,86,82,82,75,-10,A3
78,88,86,82,82,75,-10,A3
78,82,86,82,81,75,-10,A3
78,86,90,82,81,75,-10,A3
78,86,85,82,74,82,-10,A3
78,86,89,84,74,82,-10,A3
79,87,89,80,74,82,-10,A3
80,83,88,80,74,74,-10,A3
78,83,87,83,75,74,-10,A3
81,83,86,85,75,74,-10,A3
79,87,83,85,75,74,-10,A3
80,87,83,78,82,92,-10,A3
79,83,85,78,82,92,-10,A3
79,83,82,78,83,74,-10,A3
79,83,82,77,75,74,-10,A3
79,88,82,77,75,83,-10,A3
79,82,83,77,75,88,-10,A3
80,82,83,78,82,74,-10,A3
80,81,86,78,82,74,-10,A3
80,83,86,78,82,74,-10,A3
80,82,89,77,82,74,-10,A3
79,86,89,77,74,75,-10,A3
79,83,82,84,74,75,-10,A3
79,87,83,84,74,82,-10,A3
79,83,87,78,75,82,-10,A3
81,83,88,78,75,84,-10,A3
78,83,88,83,75,88,-10,A3
78,82,83,83,75,82,-10,A3
80,82,86,90,75,86,-10,A3
79,83,87,79,81,86,-10,A3
80,83,82,79,81,86,-10,A3
80,82,82,79,81,74,-10,A3
79,82,89,77,82,82,-10,A3
80,83,81,77,82,75,-10,A3
79,87,81,77,82,75,-10,A3
79,87,81,77,82,83,-10,A3
80,87,85,88,74,83,-10,A3
81,87,83,88,74,83,-10,A3
81,82,90,88,82,83,-10,A3
81,83,90,87,82,83,-10,A3
81,82,90,87,81,83,-10,A3
81,87,81,80,75,83,-10,A3
79,82,88,80,75,76,-10,A3
78,87,88,81,82,75,-10,A3
79,82,89,81,81,91,-10,A3
79,83,82,81,81,91,-10,A3
79,82,82,89,81,83,-10,A3
82,83,86,78,75,75,-10,A3
82,83,86,78,75,84,-10,A3
79,83,86,78,75,84,-10,A3
80,83,86,78,75,84,-10,A3
80,83,86,81,82,84,-10,A3
80,83,83,83,82,84,-10,A3
78,83,87,86,75,84,-10,A3
80,81,89,86,81,84,-10,A3
79,87,82,86,75,84,-10,A3
79,82,90,86,81,75,-10,A3
79,87,85,90,75,75,-10,A3
81,85,83,78,75,74,-10,A3
81,85,85,78,81,82,-10,A3
80,82,86,78,81,82,-10,A3
80,82,83,83,82,82,-10,A3
80,81,85,84,81,74,-10,A3
79,84,83,84,82,74,-10,A3
80,87,83,84,82,75,-10,A3
81,88,85,84,82,75,-10,A3
81,83,88,84,82,90,-10,A3
81,86,83,84,82,90,-10,A3
79,83,81,80,82,92,-10,A3
80,83,83,87,82,85,-10,A3
80,86,89,81,82,84,-10,A3
80,84,86,81,75,84,-10,A3
79,82,83,89,82,89,-10,A3
79,83,85,78,81,84,-10,A3
79,81,85,88,81,82,-10,A3
79,82,85,88,81,82,-10,A3
79,82,85,87,81,80,-10,A3
79,84,85,87,74,83,-10,A3
79,83,85,86,75,81,-10,A3
80,86,86,86,82,82,-10,A3
79,84,86,78,75,75,-10,A3
79,83,83,85,82,76,-10,A3
79,82,83,85,82,76,-10,A3
79,83,84,84,75,84,-10,A3
79,82,83,84,82,84,-10,A3
81,83,83,80,82,85,-10,A3
81,86,90,80,81,76,-10,A3
81,87,90,78,81,76,-10,A3
79,84,85,78,82,76,-10,A3
81,83,88,78,81,76,-10,A3
78,87,83,78,81,89,-10,A3
79,87,86,78,82,76,-10,A3
79,83,82,78,82,76,-10,A3
79,83,82,78,82,75,-10,A3
80,83,88,78,82,83,-10,A3
79,87,83,78,82,83,-10,A3
80,86,83,77,75,83,-10,A3
82,89,86,87,82,76,-10,A3
80,84,83,87,75,91,-10,A3
79,86,83,87,82,91,-10,A3
78,83,85,87,82,87,-10,A3
78,83,89,87,82,87,-10,A3
80,83,87,87,75,82,-10,A3
79,86,86,80,81,74,-10,A3
79,84,87,81,75,82,-10,A3
79,84,82,84,75,75,-10,A3
80,83,87,84,75,82,-10,A3
80,83,88,86,74,83,-10,A3
80,82,88,78,81,83,-10,A3
79,86,87,82,82,76,-10,A3
79,83,87,80,82,76,-10,A3
78,85,88,89,75,83,-10,A3
82,83,87,84,75,83,-10,A3
82,87,83,78,75,83,-10,A3
82,88,82,78,75,75,-10,A3
79,83,82,77,82,82,-10,A3
80,83,88,77,82,82,-10,A3
79,87,88,78,74,91,-10,A3
79,88,83,77,82,76,-10,A3
78,82,90,78,82,82,-10,A3
79,83,90,78,75,89,-10,A3
80,83,88,84,81,89,-10,A3
80,83,82,80,75,75,-10,A3
78,83,83,86,82,75,-10,A3
81,82,83,86,75,75,-10,A3
80,82,86,77,75,80,-10,A3
78,82,91,89,75,82,-10,A3
80,83,86,78,74,82,-10,A3
80,87,86,77,82,76,-10,A3
79,82,86,77,75,76,-10,A3
79,87,86,79,81,76,-10,A3
79,84,86,79,82,76,-10,A3
79,84,90,78,82,75,-10,A3
79,82,87,78,82,76,-10,A3
78,86,87,81,75,76,-10,A3
78,87,86,78,82,76,-10,A3
79,87,82,79,75,76,-10,A3
79,89,87,79,75,75,-10,A3
78,82,83,84,74,75,-10,A3
78,82,86,80,74,82,-10,A3
80,83,83,78,81,82,-10,A3
81,82,86,88,81,81,-10,A3
79,82,86,88,81,83,-10,A3
79,82,82,78,81,83,-10,A3
79,83,82,78,74,83,-10,A3
80,82,89,81,82,91,-10,A3
80,83,88,78,82,91,-10,A3
81,83,83,80,82,82,-10,A3
81,87,83,81,82,92,-10,A3
81,84,89,81,82,83,-10,A3
78,83,89,88,75,83,-10,A3
80,83,88,79,82,83,-10,A3
79,89,88,78,82,83,-10,A3
79,83,88,79,82,83,-10,A3
78,82,88,78,82,80,-10,A3
80,84,88,79,83,80,-10,A3
200,200,200,82,73,89,-10,B1
200,200,200,82,73,89,-10,B1
200,200,200,83,73,89,-10,B1
200,80,200,83,73,89,-10,B1
200,79,200,83,73,88,-10,B1
200,79,200,83,71,88,-10,B1
200,79,200,83,71,88,-10,B1
91,80,200,85,74,88,-10,B1
91,80,200,85,74,88,-10,B1
91,78,200,85,74,87,-10,B1
91,79,84,85,74,87,-10,B1
89,79,84,85,74,86,-10,B1
89,80,84,82,73,86,-10,B1
78,79,85,82,76,86,-10,B1
78,79,85,84,74,86,-10,B1
82,80,82,82,74,93,-10,B1
77,80,84,82,76,86,-10,B1
77,79,81,84,71,86,-10,B1
77,79,84,83,71,86,-10,B1
77,79,84,83,76,86,-10,B1
77,80,85,83,76,85,-10,B1
76,80,85,83,76,85,-10,B1
77,80,84,82,74,86,-10,B1
77,78,84,82,72,86,-10,B1
79,79,84,82,71,86,-10,B1
79,79,84,83,76,88,-10,B1
78,80,86,84,74,88,-10,B1
78,79,85,83,71,91,-10,B1
78,78,85,83,73,91,-10,B1
78,79,85,84,71,90,-10,B1
77,79,82,82,76,90,-10,B1
78,79,84,82,71,86,-10,B1
78,79,83,82,71,89,-10,B1
76,79,84,84,71,89,-10,B1
76,79,82,84,71,89,-10,B1
77,79,85,84,71,89,-10,B1
77,79,84,84,71,89,-10,B1
77,79,84,82,76,88,-10,B1
77,78,84,82,71,88,-10,B1
79,79,85,84,71,87,-10,B1
77,79,85,84,76,89,-10,B1
82,79,85,84,76,89,-10,B1
82,80,84,84,71,86,-10,B1
82,80,85,84,71,88,-10,B1
79,79,85,84,71,88,-10,B1
87,79,85,82,74,89,-10,B1
76,79,85,83,76,88,-10,B1
80,79,84,83,71,88,-10,B1
80,78,84,83,71,88,-10,B1
77,79,81,82,71,88,-10,B1
78,79,81,82,74,89,-10,B1
76,79,84,84,74,89,-10,B1
88,79,85,84,74,89,-10,B1
88,79,81,84,74,88,-10,B1
88,79,81,83,71,88,-10,B1
77,78,85,83,74,88,-10,B1
77,79,84,83,73,87,-10,B1
77,79,81,83,73,86,-10,B1
79,79,81,84,71,86,-10,B1
80,79,85,84,76,88,-10,B1
80,79,81,84,71,88,-10,B1
78,80,85,84,76,86,-10,B1
79,78,85,84,76,88,-10,B1
79,79,85,82,76,88,-10,B1
76,79,82,83,71,87,-10,B1
77,79,85,83,74,90,-10,B1
78,78,85,84,76,90,-10,B1
79,78,82,82,74,89,-10,B1
88,80,85,82,74,89,-10,B1
79,79,85,82,71,89,-10,B1
79,78,85,84,73,89,-10,B1
78,78,86,83,74,90,-10,B1
78,78,85,83,73,88,-10,B1
78,79,85,82,71,88,-10,B1
78,79,82,82,71,88,-10,B1
78,79,82,82,74,87,-10,B1
78,80,81,82,76,87,-10,B1
78,80,81,82,71,88,-10,B1
81,80,85,82,76,88,-10,B1
80,79,82,82,71,88,-10,B1
77,78,82,82,71,88,-10,B1
88,79,82,83,76,85,-10,B1
77,79,85,83,76,89,-10,B1
78,79,85,82,76,89,-10,B1
78,79,85,82,76,86,-10,B1
78,78,86,84,74,86,-10,B1
76,80,84,82,71,86,-10,B1
77,78,84,84,71,87,-10,B1
78,78,86,82,76,87,-10,B1
78,78,86,84,76,87,-10,B1
78,78,81,85,76,88,-10,B1
77,78,81,82,71,87,-10,B1
77,79,86,84,71,89,-10,B1
78,79,81,82,71,85,-10,B1
76,78,81,82,71,90,-10,B1
77,78,85,83,71,90,-10,B1
76,79,82,82,76,84,-10,B1
76,79,83,83,76,84,-10,B1
76,78,83,84,76,87,-10,B1
79,78,82,84,76,86,-10,B1
85,79,81,85,76,86,-10,B1
85,78,81,84,76,86,-10,B1
77,78,81,84,76,88,-10,B1
78,79,81,82,71,88,-10,B1
82,80,81,84,71,90,-10,B1
77,80,81,84,76,90,-10,B1
77,78,86,84,77,90,-10,B1
81,79,85,84,74,88,-10,B1
81,79,81,84,74,88,-10,B1
81,80,81,84,71,87,-10,B1
78,79,81,82,71,87,-10,B1
77,79,85,84,74,87,-10,B1
78,78,85,83,74,86,-10,B1
77,79,85,85,74,86,-10,B1
78,79,85,84,71,90,-10,B1
78,79,85,83,73,90,-10,B1
78,78,85,83,73,87,-10,B1
77,78,84,83,73,89,-10,B1
76,78,84,84,71,89,-10,B1
76,78,84,84,71,88,-10,B1
76,79,82,85,71,89,-10,B1
76,79,82,85,74,87,-10,B1
79,79,84,84,74,87,-10,B1
79,79,84,84,76,90,-10,B1
79,79,82,84,71,90,-10,B1
80,78,86,83,74,89,-10,B1
80,80,86,83,72,89,-10,B1
87,79,85,84,76,91,-10,B1
80,78,85,84,76,91,-10,B1
80,78,85,84,76,91,-10,B1
80,79,85,84,76,91,-10,B1
88,79,85,84,74,91,-10,B1
88,79,84,84,74,91,-10,B1
78,79,84,84,71,91,-10,B1
78,79,84,84,71,91,-10,B1
76,79,81,84,74,91,-10,B1
81,79,81,84,74,90,-10,B1
79,78,85,84,74,90,-10,B1
79,78,85,83,74,87,-10,B1
79,78,83,84,76,85,-10,B1
79,79,84,84,76,90,-10,B1
79,79,81,81,76,90,-10,B1
79,79,81,82,71,89,-10,B1
79,79,84,82,76,90,-10,B1
79,79,81,84,76,90,-10,B1
78,79,84,84,71,91,-10,B1
78,79,84,84,74,91,-10,B1
78,78,84,82,73,88,-10,B1
78,79,80,82,71,88,-10,B1
78,79,80,82,71,88,-10,B1
80,79,80,82,73,88,-10,B1
79,80,85,84,71,90,-10,B1
78,79,82,85,76,83,-10,B1
83,79,84,85,74,83,-10,B1
77,79,84,83,76,90,-10,B1
86,79,80,83,74,88,-10,B1
86,79,86,82,71,86,-10,B1
76,78,85,82,71,86,-10,B1
76,78,82,82,71,87,-10,B1
78,79,82,82,71,89,-10,B1
79,80,82,82,74,86,-10,B1
76,79,82,83,71,86,-10,B1
76,82,82,82,71,90,-10,B1
78,79,82,82,71,90,-10,B1
80,81,85,82,71,89,-10,B1
78,81,82,82,76,86,-10,B1
78,81,87,85,71,86,-10,B1
79,81,87,85,71,86,-10,B1
86,80,87,85,71,89,-10,B1
80,80,87,85,76,85,-10,B1
80,80,82,83,71,85,-10,B1
78,80,81,82,76,85,-10,B1
75,79,85,82,76,88,-10,B1
87,79,85,82,71,89,-10,B1
87,79,85,82,71,87,-10,B1
86,79,81,83,74,87,-10,B1
80,78,84,83,74,87,-10,B1
80,78,84,84,76,87,-10,B1
77,78,84,85,76,87,-10,B1
77,79,85,83,76,87,-10,B1
80,80,85,83,76,87,-10,B1
78,79,85,82,74,86,-10,B1
85,80,85,82,74,89,-10,B1
78,80,82,83,74,89,-10,B1
78,80,85,83,74,89,-10,B1
89,81,85,84,74,87,-10,B1
89,80,84,84,71,87,-10,B1
83,80,85,83,77,88,-10,B1
86,78,85,84,74,88,-10,B1
78,78,82,84,71,88,-10,B1
78,78,82,84,71,88,-10,B1
78,78,82,84,74,88,-10,B1
88,78,82,82,76,88,-10,B1
88,80,84,82,74,86,-10,B1
79,79,84,84,71,86,-10,B1
79,79,84,85,74,88,-10,B1
79,79,84,85,74,88,-10,B1
85,78,84,82,71,88,-10,B1
79,79,84,82,72,88,-10,B1
79,79,84,82,72,85,-10,B1
79,78,82,82,72,85,-10,B1
80,78,82,86,74,85,-10,B1
77,80,81,83,78,90,-10,B1
89,79,86,83,71,86,-10,B1
89,78,80,83,78,86,-10,B1
89,79,80,83,77,86,-10,B1
89,79,84,82,72,86,-10,B1
89,78,84,82,74,86,-10,B1
77,78,84,82,74,90,-10,B1
77,78,84,82,74,90,-10,B1
77,78,84,82,74,90,-10,B1
79,79,82,82,77,88,-10,B1
76,79,82,82,74,86,-10,B1
76,79,82,82,72,86,-10,B1
76,78,82,82,72,86,-10,B1
76,78,85,84,78,88,-10,B1
78,78,85,83,72,88,-10,B1
78,78,83,83,77,88,-10,B1
78,78,82,83,77,90,-10,B1
78,78,82,82,77,90,-10,B1
78,79,82,83,72,88,-10,B1
79,78,82,83,77,88,-10,B1
79,78,82,82,77,87,-10,B1
79,79,82,83,72,87,-10,B1
79,79,82,83,77,87,-10,B1
79,79,82,82,74,87,-10,B1
85,79,85,82,72,87,-10,B1
78,78,82,82,72,87,-10,B1
78,79,82,82,77,87,-10,B1
79,79,82,82,77,87,-10,B1
78,79,82,81,77,88,-10,B1
78,79,81,81,77,88,-10,B1
78,79,82,84,72,88,-10,B1
78,79,84,84,72,88,-10,B1
78,79,82,84,74,88,-10,B1
87,79,84,84,74,87,-10,B1
77,78,82,83,72,87,-10,B1
77,79,82,82,74,86,-10,B1
77,78,84,82,72,87,-10,B1
77,78,84,83,77,87,-10,B1
77,79,84,83,77,87,-10,B1
78,79,84,83,72,87,-10,B1
78,79,85,83,72,87,-10,B1
76,79,82,83,77,87,-10,B1
77,79,85,83,74,87,-10,B1
77,79,82,83,77,87,-10,B1
77,79,81,83,77,87,-10,B1
80,79,85,83,71,87,-10,B1
80,78,84,82,77,87,-10,B1
77,78,84,82,79,86,-10,B1
76,78,85,82,79,86,-10,B1
76,79,85,83,73,86,-10,B1
76,78,84,82,73,86,-10,B1
76,79,84,82,74,86,-10,B1
78,79,84,82,74,90,-10,B1
80,79,84,84,74,90,-10,B1
80,79,82,82,74,90,-10,B1
80,78,81,82,74,89,-10,B1
79,78,84,83,72,89,-10,B1
78,78,84,81,77,87,-10,B1
77,78,81,83,77,87,-10,B1
77,78,85,83,72,87,-10,B1
77,79,84,83,72,87,-10,B1
77,79,82,82,78,87,-10,B1
80,79,82,83,72,87,-10,B1
86,78,81,82,72,88,-10,B1
80,79,82,82,72,88,-10,B1
87,79,82,83,78,88,-10,B1
80,79,85,83,77,88,-10,B1
77,78,85,81,74,88,-10,B1
77,78,84,82,78,88,-10,B1
76,79,84,82,74,87,-10,B1
76,78,84,82,74,87,-10,B1
80,78,84,82,72,87,-10,B1
78,79,84,82,72,86,-10,B1
78,79,84,82,77,87,-10,B1
78,78,84,82,77,87,-10,B1
78,79,84,83,73,89,-10,B1
78,79,84,82,74,83,-10,B1
77,79,81,82,78,83,-10,B1
81,79,81,82,78,86,-10,B1
81,78,81,82,72,86,-10,B1
81,79,84,83,73,86,-10,B1
79,79,84,83,73,87,-10,B1
79,79,81,82,73,87,-10,B1
79,79,84,82,74,87,-10,B1
78,79,84,82,74,88,-10,B1
84,79,84,82,74,85,-10,B1
84,78,84,82,74,88,-10,B1
77,78,81,82,74,87,-10,B1
77,79,85,82,74,87,-10,B1
77,78,84,83,77,87,-10,B1
77,79,81,82,74,87,-10,B1
88,78,81,82,74,87,-10,B1
80,78,81,82,74,87,-10,B1
80,78,81,82,74,89,-10,B1
80,78,83,82,74,89,-10,B1
78,79,83,82,72,89,-10,B1
78,79,85,82,77,89,-10,B1
78,79,85,83,77,89,-10,B1
77,79,85,83,77,90,-10,B1
88,79,83,83,74,90,-10,B1
88,79,81,83,74,90,-10,B1
88,79,81,82,74,90,-10,B1
88,79,84,82,72,90,-10,B1
88,79,84,83,72,90,-10,B1
78,78,84,83,74,90,-10,B1
78,79,84,83,74,90,-10,B1
78,78,81,82,72,88,-10,B1
78,78,81,82,72,88,-10,B1
79,78,84,83,74,88,-10,B1
79,78,84,83,74,89,-10,B1
79,78,84,82,74,89,-10,B1
79,79,84,83,74,89,-10,B1
79,79,84,83,74,89,-10,B1
79,79,84,82,72,89,-10,B1
87,79,81,83,74,89,-10,B1
87,79,81,83,77,88,-10,B1
86,79,81,83,72,88,-10,B1
86,78,81,83,74,89,-10,B1
86,78,81,82,74,86,-10,B1
86,78,85,82,72,86,-10,B1
86,78,85,83,74,86,-10,B1
90,79,84,83,72,89,-10,B1
84,79,84,84,74,88,-10,B1
84,79,84,82,74,88,-10,B1
84,79,81,82,74,88,-10,B1
78,78,84,83,74,88,-10,B1
79,78,84,83,74,88,-10,B1
79,78,81,84,74,88,-10,B1
80,78,81,83,74,88,-10,B1
80,78,81,83,74,88,-10,B1
80,79,81,83,72,91,-10,B1
80,79,82,83,72,86,-10,B1
80,79,81,82,74,89,-10,B1
78,78,85,82,72,89,-10,B1
78,79,85,83,72,89,-10,B1
78,79,80,83,72,89,-10,B1
78,79,81,83,72,87,-10,B1
78,79,81,82,72,90,-10,B1
81,79,81,82,72,90,-10,B1
81,79,81,82,72,88,-10,B1
77,79,82,84,72,88,-10,B1
78,78,84,82,72,88,-10,B1
77,78,84,83,72,88,-10,B1
77,78,84,82,72,88,-10,B1
77,79,84,82,74,88,-10,B1
87,79,85,82,77,88,-10,B1
78,79,85,83,77,88,-10,B1
84,79,85,83,74,87,-10,B1
84,78,84,83,77,87,-10,B1
88,79,82,82,72,88,-10,B1
76,78,82,83,72,91,-10,B1
77,78,84,83,74,91,-10,B1
77,79,84,82,74,91,-10,B1
77,79,84,82,77,87,-10,B1
77,79,84,84,77,87,-10,B1
77,79,81,83,77,87,-10,B1
77,79,84,83,77,87,-10,B1
77,79,84,83,72,87,-10,B1
77,79,84,82,72,87,-10,B1
77,78,84,83,78,90,-10,B1
77,79,84,83,77,90,-10,B1
77,79,84,83,77,88,-10,B1
88,79,84,83,71,88,-10,B1
83,77,85,82,72,88,-10,B1
77,77,85,82,78,88,-10,B1
77,78,85,83,78,88,-10,B1
87,79,81,83,77,85,-10,B1
84,79,81,81,74,85,-10,B1
200,85,80,200,87,84,-10,B2
200,85,80,81,87,84,-10,B2
76,85,80,81,87,84,-10,B2
76,85,80,86,87,84,-10,B2
76,85,80,86,87,84,-10,B2
76,84,79,86,87,81,-10,B2
76,84,79,86,76,81,-10,B2
76,84,79,86,76,81,-10,B2
76,84,80,86,76,81,-10,B2
76,76,80,86,76,81,-10,B2
76,76,81,86,76,81,-10,B2
74,76,81,81,76,81,-10,B2
74,76,81,81,76,81,-10,B2
74,84,80,78,76,81,-10,B2
76,84,80,78,76,81,-10,B2
77,76,92,78,76,85,-10,B2
77,76,92,78,76,85,-10,B2
77,84,92,87,76,85,-10,B2
77,84,92,87,78,85,-10,B2
86,84,92,87,85,81,-10,B2
86,85,80,78,78,81,-10,B2
86,85,80,81,76,83,-10,B2
86,75,80,81,85,83,-10,B2
86,76,80,81,77,87,-10,B2
86,76,89,81,76,87,-10,B2
76,75,79,81,86,87,-10,B2
76,75,79,81,76,87,-10,B2
76,75,79,88,76,81,-10,B2
76,75,88,88,76,81,-10,B2
75,84,88,87,76,83,-10,B2
75,86,80,78,76,83,-10,B2
75,85,80,79,78,83,-10,B2
75,85,80,88,78,83,-10,B2
75,76,80,78,76,83,-10,B2
75,76,89,78,85,83,-10,B2
76,75,80,81,76,82,-10,B2
77,75,80,78,76,82,-10,B2
76,75,80,78,86,81,-10,B2
76,75,80,81,77,81,-10,B2
76,75,80,81,78,83,-10,B2
75,75,79,78,78,83,-10,B2
76,75,79,79,77,87,-10,B2
76,75,89,79,77,87,-10,B2
76,83,89,79,86,85,-10,B2
76,75,89,81,85,85,-10,B2
76,75,80,87,85,85,-10,B2
77,76,79,81,77,82,-10,B2
77,84,80,81,76,88,-10,B2
77,85,79,87,77,88,-10,B2
77,85,79,79,86,88,-10,B2
77,85,79,79,86,88,-10,B2
76,85,80,88,76,88,-10,B2
75,85,80,88,85,87,-10,B2
77,75,90,88,85,87,-10,B2
76,76,80,88,86,87,-10,B2
75,76,79,87,78,87,-10,B2
77,76,79,87,78,81,-10,B2
77,85,79,87,78,82,-10,B2
74,85,79,80,78,82,-10,B2
74,85,79,78,77,82,-10,B2
76,75,80,88,76,82,-10,B2
75,75,80,88,86,82,-10,B2
