RSS_1,RSS_3,RSS_4,RSS_5,TxPower,xRegression,yRegression
58,87,86,84,-6,11.25,3.75
58,87,86,84,-6,11.25,3.75
63,87,86,82,-6,11.25,3.75
63,87,86,83,-6,11.25,3.75
63,87,86,83,-6,11.25,3.75
59,87,85,82,-6,11.25,3.75
61,87,85,83,-6,11.25,3.75
61,87,85,83,-6,11.25,3.75
61,87,85,87,-6,11.25,3.75
61,87,85,83,-6,11.25,3.75
59,87,85,83,-6,11.25,3.75
59,87,85,83,-6,11.25,3.75
59,84,85,83,-6,11.25,3.75
59,84,85,83,-6,11.25,3.75
62,84,85,83,-6,11.25,3.75
62,85,87,82,-6,11.25,3.75
62,85,87,83,-6,11.25,3.75
58,85,87,83,-6,11.25,3.75
58,85,87,85,-6,11.25,3.75
62,85,92,85,-6,11.25,3.75
62,85,92,84,-6,11.25,3.75
59,85,86,84,-6,11.25,3.75
59,85,86,84,-6,11.25,3.75
59,85,85,84,-6,11.25,3.75
59,85,85,86,-6,11.25,3.75
59,86,85,86,-6,11.25,3.75
59,86,85,86,-6,11.25,3.75
59,86,85,86,-6,11.25,3.75
59,85,85,83,-6,11.25,3.75
59,86,87,83,-6,11.25,3.75
59,86,87,83,-6,11.25,3.75
59,86,87,83,-6,11.25,3.75
59,87,87,83,-6,11.25,3.75
61,87,87,83,-6,11.25,3.75
61,87,87,82,-6,11.25,3.75
63,84,87,82,-6,11.25,3.75
63,89,86,82,-6,11.25,3.75
200,84,85,84,-6,11.25,2.25
61,84,85,85,-6,11.25,2.25
61,86,85,87,-6,11.25,2.25
60,86,86,87,-6,11.25,2.25
59,86,79,87,-6,11.25,2.25
59,86,86,85,-6,11.25,2.25
61,86,86,85,-6,11.25,2.25
61,88,86,84,-6,11.25,2.25
57,83,86,84,-6,11.25,2.25
57,87,79,84,-6,11.25,2.25
57,84,79,84,-6,11.25,2.25
58,84,85,85,-6,11.25,2.25
57,84,80,86,-6,11.25,2.25
61,86,80,86,-6,11.25,2.25
61,88,87,87,-6,11.25,2.25
60,87,79,87,-6,11.25,2.25
60,87,79,86,-6,11.25,2.25
60,87,79,86,-6,11.25,2.25
60,85,79,86,-6,11.25,2.25
61,85,78,85,-6,11.25,2.25
57,85,81,85,-6,11.25,2.25
57,85,85,85,-6,11.25,2.25
61,87,85,85,-6,11.25,2.25
61,87,85,85,-6,11.25,2.25
59,87,85,85,-6,11.25,2.25
61,83,79,85,-6,11.25,2.25
57,83,79,85,-6,11.25,2.25
57,83,80,85,-6,11.25,2.25
57,90,80,85,-6,11.25,2.25
57,87,80,85,-6,11.25,2.25
57,87,86,85,-6,11.25,2.25
60,89,78,85,-6,11.25,2.25
61,84,78,85,-6,11.25,2.25
57,84,87,85,-6,11.25,2.25
61,87,87,85,-6,11.25,2.25
59,87,87,85,-6,11.25,2.25
60,84,86,85,-6,11.25,2.25
60,91,80,86,-6,11.25,2.25
61,91,85,86,-6,11.25,2.25
61,91,78,86,-6,11.25,2.25
61,90,78,84,-6,11.25,2.25
61,84,84,84,-6,11.25,2.25
59,87,79,85,-6,11.25,2.25
59,87,80,85,-6,11.25,2.25
60,83,80,85,-6,11.25,2.25
60,84,86,85,-6,11.25,2.25
58,84,80,85,-6,11.25,2.25
61,84,85,85,-6,11.25,2.25
61,84,80,87,-6,11.25,2.25
61,91,85,87,-6,11.25,2.25
60,91,80,84,-6,11.25,2.25
61,84,79,85,-6,11.25,2.25
60,84,79,85,-6,11.25,2.25
60,84,80,85,-6,11.25,2.25
60,84,80,85,-6,11.25,2.25
61,86,79,85,-6,11.25,2.25
60,83,78,85,-6,11.25,2.25
60,83,78,85,-6,11.25,2.25
60,83,78,85,-6,11.25,2.25
61,83,80,85,-6,11.25,2.25
57,83,80,85,-6,11.25,2.25
57,83,85,85,-6,11.25,2.25
60,83,85,86,-6,11.25,2.25
60,83,85,85,-6,11.25,2.25
60,83,78,85,-6,11.25,2.25
57,83,78,85,-6,11.25,2.25
61,88,78,86,-6,11.25,2.25
61,86,80,85,-6,11.25,2.25
60,86,85,85,-6,11.25,2.25
57,84,85,85,-6,11.25,2.25
60,84,84,85,-6,11.25,2.25
60,84,84,85,-6,11.25,2.25
57,85,78,85,-6,11.25,2.25
59,85,78,85,-6,11.25,2.25
57,85,78,85,-6,11.25,2.25
57,84,78,85,-6,11.25,2.25
58,87,78,85,-6,11.25,2.25
57,87,78,85,-6,11.25,2.25
61,84,78,86,-6,11.25,2.25
61,87,78,86,-6,11.25,2.25
61,87,78,86,-6,11.25,2.25
61,90,85,86,-6,11.25,2.25
57,90,85,86,-6,11.25,2.25
60,86,79,86,-6,11.25,2.25
59,86,87,86,-6,11.25,2.25
58,86,87,86,-6,11.25,2.25
58,86,79,86,-6,11.25,2.25
61,84,79,86,-6,11.25,2.25
61,92,79,85,-6,11.25,2.25
61,92,79,85,-6,11.25,2.25
61,92,78,85,-6,11.25,2.25
57,92,78,87,-6,11.25,2.25
60,92,80,87,-6,11.25,2.25
60,92,80,87,-6,11.25,2.25
60,88,78,85,-6,11.25,2.25
57,88,78,85,-6,11.25,2.25
61,88,86,85,-6,11.25,2.25
61,85,78,85,-6,11.25,2.25
61,85,78,85,-6,11.25,2.25
58,200,80,200,-6,11.25,0.75
58,84,80,200,-6,11.25,0.75
59,83,80,89,-6,11.25,0.75
58,85,77,89,-6,11.25,0.75
58,90,77,89,-6,11.25,0.75
58,90,77,89,-6,11.25,0.75
58,90,80,89,-6,11.25,0.75
58,90,80,89,-6,11.25,0.75
58,85,77,89,-6,11.25,0.75
58,85,72,89,-6,11.25,0.75
58,80,72,89,-6,11.25,0.75
63,80,72,89,-6,11.25,0.75
63,80,76,89,-6,11.25,0.75
63,85,77,89,-6,11.25,0.75
63,85,77,89,-6,11.25,0.75
63,85,77,89,-6,11.25,0.75
63,85,77,89,-6,11.25,0.75
58,85,77,89,-6,11.25,0.75
58,79,77,89,-6,11.25,0.75
58,79,77,89,-6,11.25,0.75
63,79,80,89,-6,11.25,0.75
63,88,81,92,-6,11.25,0.75
58,86,72,92,-6,11.25,0.75
58,85,72,92,-6,11.25,0.75
58,85,80,89,-6,11.25,0.75
58,85,81,89,-6,11.25,0.75
58,86,73,89,-6,11.25,0.75
62,86,73,89,-6,11.25,0.75
58,79,72,91,-6,11.25,0.75
58,79,72,91,-6,11.25,0.75
58,79,72,91,-6,11.25,0.75
58,88,72,91,-6,11.25,0.75
63,88,72,91,-6,11.25,0.75
63,88,72,91,-6,11.25,0.75
58,88,72,91,-6,11.25,0.75
58,88,72,91,-6,11.25,0.75
58,88,72,91,-6,11.25,0.75
58,79,80,91,-6,11.25,0.75
58,79,80,91,-6,11.25,0.75
62,85,77,91,-6,11.25,0.75
63,85,77,91,-6,11.25,0.75
58,85,77,91,-6,11.25,0.75
58,80,78,91,-6,11.25,0.75
58,80,73,91,-6,11.25,0.75
63,80,81,91,-6,11.25,0.75
63,82,81,91,-6,11.25,0.75
58,82,79,91,-6,11.25,0.75
59,82,72,91,-6,11.25,0.75
58,82,72,91,-6,11.25,0.75
58,89,72,91,-6,11.25,0.75
58,79,72,91,-6,11.25,0.75
58,79,72,91,-6,11.25,0.75
58,79,72,91,-6,11.25,0.75
57,79,78,91,-6,11.25,0.75
57,82,73,91,-6,11.25,0.75
62,79,79,91,-6,11.25,0.75
58,87,72,91,-6,11.25,0.75
59,87,72,91,-6,11.25,0.75
58,89,72,91,-6,11.25,0.75
58,89,73,91,-6,11.25,0.75
58,86,73,91,-6,11.25,0.75
58,89,73,91,-6,11.25,0.75
58,84,73,91,-6,11.25,0.75
58,79,78,91,-6,11.25,0.75
58,84,72,91,-6,11.25,0.75
58,84,72,91,-6,11.25,0.75
58,78,77,91,-6,11.25,0.75
58,82,72,91,-6,11.25,0.75
58,79,72,90,-6,11.25,0.75
63,88,72,91,-6,11.25,0.75
58,81,78,91,-6,11.25,0.75
63,81,78,91,-6,11.25,0.75
63,81,78,91,-6,11.25,0.75
63,82,78,91,-6,11.25,0.75
63,83,78,91,-6,11.25,0.75
63,82,78,91,-6,11.25,0.75
63,89,78,91,-6,11.25,0.75
58,89,78,91,-6,11.25,0.75
58,78,79,91,-6,11.25,0.75
63,79,79,91,-6,11.25,0.75
58,79,79,91,-6,11.25,0.75
58,79,80,91,-6,11.25,0.75
58,79,80,91,-6,11.25,0.75
58,79,80,91,-6,11.25,0.75
58,78,80,91,-6,11.25,0.75
63,78,80,91,-6,11.25,0.75
58,78,79,91,-6,11.25,0.75
58,79,79,91,-6,11.25,0.75
58,79,72,91,-6,11.25,0.75
58,79,79,91,-6,11.25,0.75
58,79,79,91,-6,11.25,0.75
66,200,87,91,-6,9.75,0.75
66,200,87,92,-6,9.75,0.75
66,79,87,86,-6,9.75,0.75
67,80,87,86,-6,9.75,0.75
67,79,82,86,-6,9.75,0.75
67,79,81,86,-6,9.75,0.75
67,79,81,86,-6,9.75,0.75
67,79,83,93,-6,9.75,0.75
73,79,83,93,-6,9.75,0.75
73,85,83,89,-6,9.75,0.75
72,85,83,89,-6,9.75,0.75
72,77,83,89,-6,9.75,0.75
72,76,83,89,-6,9.75,0.75
65,76,83,89,-6,9.75,0.75
72,76,85,89,-6,9.75,0.75
72,80,85,89,-6,9.75,0.75
72,87,85,87,-6,9.75,0.75
72,76,85,87,-6,9.75,0.75
72,76,85,90,-6,9.75,0.75
73,85,85,90,-6,9.75,0.75
73,79,82,90,-6,9.75,0.75
73,76,82,90,-6,9.75,0.75
66,80,82,90,-6,9.75,0.75
73,80,82,90,-6,9.75,0.75
73,85,82,90,-6,9.75,0.75
73,85,82,86,-6,9.75,0.75
73,85,85,86,-6,9.75,0.75
73,76,85,86,-6,9.75,0.75
73,76,85,86,-6,9.75,0.75
73,76,85,90,-6,9.75,0.75
73,86,85,86,-6,9.75,0.75
72,86,85,86,-6,9.75,0.75
66,77,85,86,-6,9.75,0.75
66,77,85,86,-6,9.75,0.75
66,77,85,86,-6,9.75,0.75
66,77,83,86,-6,9.75,0.75
73,77,83,85,-6,9.75,0.75
67,77,83,85,-6,9.75,0.75
73,77,83,85,-6,9.75,0.75
66,85,83,86,-6,9.75,0.75
66,85,83,86,-6,9.75,0.75
65,85,86,86,-6,9.75,0.75
67,80,86,86,-6,9.75,0.75
72,80,86,86,-6,9.75,0.75
72,79,86,86,-6,9.75,0.75
72,77,86,86,-6,9.75,0.75
72,77,86,90,-6,9.75,0.75
67,77,85,90,-6,9.75,0.75
67,77,85,90,-6,9.75,0.75
67,80,85,90,-6,9.75,0.75
67,78,85,90,-6,9.75,0.75
72,85,86,90,-6,9.75,0.75
72,85,85,90,-6,9.75,0.75
72,85,85,90,-6,9.75,0.75
72,85,87,90,-6,9.75,0.75
66,85,87,87,-6,9.75,0.75
67,85,87,87,-6,9.75,0.75
67,85,85,87,-6,9.75,0.75
65,85,85,87,-6,9.75,0.75
66,85,85,87,-6,9.75,0.75
66,79,82,87,-6,9.75,0.75
66,79,82,87,-6,9.75,0.75
66,78,82,87,-6,9.75,0.75
66,79,82,87,-6,9.75,0.75
73,79,85,90,-6,9.75,0.75
65,78,85,87,-6,9.75,0.75
65,78,82,87,-6,9.75,0.75
67,84,82,86,-6,9.75,0.75
67,84,82,86,-6,9.75,0.75
66,84,82,86,-6,9.75,0.75
71,79,82,86,-6,9.75,0.75
67,79,82,90,-6,9.75,0.75
67,79,82,90,-6,9.75,0.75
67,78,82,90,-6,9.75,0.75
73,80,82,90,-6,9.75,0.75
73,80,82,90,-6,9.75,0.75
68,80,82,92,-6,9.75,0.75
66,80,82,92,-6,9.75,0.75
66,80,85,92,-6,9.75,0.75
66,80,85,87,-6,9.75,0.75
67,80,85,87,-6,9.75,0.75
67,80,85,87,-6,9.75,0.75
67,77,82,87,-6,9.75,0.75
65,77,82,89,-6,9.75,0.75
71,77,82,92,-6,9.75,0.75
67,78,82,92,-6,9.75,0.75
67,79,82,92,-6,9.75,0.75
66,79,86,92,-6,9.75,0.75
66,79,86,87,-6,9.75,0.75
65,80,86,86,-6,9.75,0.75
65,80,86,86,-6,9.75,0.75
73,80,85,86,-6,9.75,0.75
66,85,85,86,-6,9.75,0.75
67,85,85,86,-6,9.75,0.75
67,85,85,87,-6,9.75,0.75
67,85,86,92,-6,9.75,0.75
67,85,86,92,-6,9.75,0.75
65,79,82,92,-6,9.75,0.75
73,78,82,92,-6,9.75,0.75
0,75,86,85,-6,9.75,2.25
68,80,86,86,-6,9.75,2.25
72,80,86,79,-6,9.75,2.25
72,80,86,79,-6,9.75,2.25
72,79,86,78,-6,9.75,2.25
68,77,86,78,-6,9.75,2.25
68,77,87,78,-6,9.75,2.25
72,79,87,78,-6,9.75,2.25
72,79,87,78,-6,9.75,2.25
63,73,87,85,-6,9.75,2.25
63,73,84,78,-6,9.75,2.25
63,77,84,78,-6,9.75,2.25
63,74,84,78,-6,9.75,2.25
69,74,84,78,-6,9.75,2.25
69,74,85,78,-6,9.75,2.25
72,78,85,78,-6,9.75,2.25
72,78,85,78,-6,9.75,2.25
69,78,85,79,-6,9.75,2.25
69,78,85,79,-6,9.75,2.25
69,78,85,79,-6,9.75,2.25
69,76,85,86,-6,9.75,2.25
69,76,85,85,-6,9.75,2.25
69,76,85,86,-6,9.75,2.25
69,77,86,80,-6,9.75,2.25
69,77,86,79,-6,9.75,2.25
72,79,86,79,-6,9.75,2.25
72,79,86,79,-6,9.75,2.25
72,79,86,79,-6,9.75,2.25
72,79,86,79,-6,9.75,2.25
68,77,86,85,-6,9.75,2.25
68,77,86,85,-6,9.75,2.25
72,78,86,85,-6,9.75,2.25
68,78,87,85,-6,9.75,2.25
72,78,87,85,-6,9.75,2.25
68,78,87,79,-6,9.75,2.25
63,78,87,79,-6,9.75,2.25
63,78,87,78,-6,9.75,2.25
63,78,87,78,-6,9.75,2.25
63,77,87,78,-6,9.75,2.25
72,77,87,78,-6,9.75,2.25
72,78,87,79,-6,9.75,2.25
73,79,85,79,-6,9.75,2.25
73,79,85,79,-6,9.75,2.25
72,79,85,85,-6,9.75,2.25
72,74,85,79,-6,9.75,2.25
65,78,85,79,-6,9.75,2.25
69,78,86,79,-6,9.75,2.25
61,74,88,79,-6,9.75,2.25
72,78,88,79,-6,9.75,2.25
68,78,88,79,-6,9.75,2.25
68,74,85,79,-6,9.75,2.25
68,74,85,79,-6,9.75,2.25
62,74,85,79,-6,9.75,2.25
68,74,86,86,-6,9.75,2.25
68,77,86,86,-6,9.75,2.25
68,78,86,78,-6,9.75,2.25
68,78,85,86,-6,9.75,2.25
63,78,85,86,-6,9.75,2.25
69,78,85,86,-6,9.75,2.25
69,78,85,86,-6,9.75,2.25
63,79,85,86,-6,9.75,2.25
72,79,85,85,-6,9.75,2.25
72,78,84,85,-6,9.75,2.25
72,78,84,85,-6,9.75,2.25
62,78,84,79,-6,9.75,2.25
71,74,84,79,-6,9.75,2.25
71,74,87,79,-6,9.75,2.25
71,74,87,85,-6,9.75,2.25
72,74,87,85,-6,9.75,2.25
72,74,87,78,-6,9.75,2.25
72,74,87,79,-6,9.75,2.25
63,74,87,79,-6,9.75,2.25
63,77,87,79,-6,9.75,2.25
68,75,87,79,-6,9.75,2.25
63,75,87,85,-6,9.75,2.25
62,79,88,79,-6,9.75,2.25
63,79,88,79,-6,9.75,2.25
68,74,88,79,-6,9.75,2.25
68,78,88,79,-6,9.75,2.25
72,78,89,84,-6,9.75,2.25
71,76,89,85,-6,9.75,2.25
71,76,89,79,-6,9.75,2.25
71,79,89,79,-6,9.75,2.25
63,76,89,84,-6,9.75,2.25
68,79,89,86,-6,9.75,2.25
68,79,89,79,-6,9.75,2.25
68,79,89,79,-6,9.75,2.25
72,79,89,78,-6,9.75,2.25
72,80,85,79,-6,9.75,2.25
63,74,85,78,-6,9.75,2.25
63,77,86,78,-6,9.75,2.25
63,77,86,84,-6,9.75,2.25
63,76,89,84,-6,9.75,2.25
63,76,89,84,-6,9.75,2.25
63,76,88,83,-6,9.75,2.25
63,76,87,84,-6,9.75,2.25
63,76,87,84,-6,9.75,2.25
63,79,87,78,-6,9.75,2.25
72,79,86,78,-6,9.75,2.25
63,79,86,79,-6,9.75,2.25
72,81,87,200,-6,9.75,3.75
72,81,86,88,-6,9.75,3.75
72,84,86,88,-6,9.75,3.75
74,84,84,83,-6,9.75,3.75
79,85,84,83,-6,9.75,3.75
72,85,84,83,-6,9.75,3.75
72,85,84,84,-6,9.75,3.75
74,82,83,83,-6,9.75,3.75
74,82,83,83,-6,9.75,3.75
74,82,83,90,-6,9.75,3.75
74,82,87,88,-6,9.75,3.75
74,84,85,89,-6,9.75,3.75
72,84,85,89,-6,9.75,3.75
72,80,83,90,-6,9.75,3.75
72,81,83,90,-6,9.75,3.75
72,80,85,90,-6,9.75,3.75
75,84,83,90,-6,9.75,3.75
72,84,83,83,-6,9.75,3.75
72,81,83,84,-6,9.75,3.75
72,81,83,84,-6,9.75,3.75
72,81,83,84,-6,9.75,3.75
71,81,83,84,-6,9.75,3.75
72,81,89,84,-6,9.75,3.75
72,81,89,84,-6,9.75,3.75
73,84,83,87,-6,9.75,3.75
73,84,88,87,-6,9.75,3.75
72,84,88,87,-6,9.75,3.75
72,85,90,87,-6,9.75,3.75
72,84,90,87,-6,9.75,3.75
72,85,90,90,-6,9.75,3.75
72,85,90,87,-6,9.75,3.75
71,80,83,87,-6,9.75,3.75
71,80,83,90,-6,9.75,3.75
71,84,83,90,-6,9.75,3.75
71,84,83,82,-6,9.75,3.75
79,84,85,84,-6,9.75,3.75
72,84,85,84,-6,9.75,3.75
74,84,85,84,-6,9.75,3.75
74,83,85,84,-6,9.75,3.75
74,83,83,84,-6,9.75,3.75
74,86,85,87,-6,9.75,3.75
74,85,82,87,-6,9.75,3.75
72,85,82,86,-6,9.75,3.75
79,89,82,86,-6,9.75,3.75
72,89,82,86,-6,9.75,3.75
79,82,82,86,-6,9.75,3.75
79,82,82,87,-6,9.75,3.75
80,82,88,86,-6,9.75,3.75
80,82,88,86,-6,9.75,3.75
77,82,88,86,-6,9.75,3.75
77,85,84,86,-6,9.75,3.75
72,85,84,86,-6,9.75,3.75
72,84,84,86,-6,9.75,3.75
72,84,83,92,-6,9.75,3.75
72,84,83,92,-6,9.75,3.75
71,84,86,89,-6,9.75,3.75
71,85,86,83,-6,9.75,3.75
79,85,85,83,-6,9.75,3.75
79,81,85,90,-6,9.75,3.75
72,83,85,83,-6,9.75,3.75
72,83,85,83,-6,9.75,3.75
72,83,85,83,-6,9.75,3.75
72,84,87,83,-6,9.75,3.75
70,84,87,83,-6,9.75,3.75
79,80,87,83,-6,9.75,3.75
79,80,87,90,-6,9.75,3.75
79,80,87,90,-6,9.75,3.75
71,80,87,89,-6,9.75,3.75
71,83,87,89,-6,9.75,3.75
71,83,85,87,-6,9.75,3.75
80,83,85,82,-6,9.75,3.75
72,84,85,82,-6,9.75,3.75
79,83,85,84,-6,9.75,3.75
79,83,85,84,-6,9.75,3.75
73,86,85,84,-6,9.75,3.75
73,86,83,84,-6,9.75,3.75
73,86,83,84,-6,9.75,3.75
79,81,86,84,-6,9.75,3.75
72,84,86,84,-6,9.75,3.75
79,84,86,84,-6,9.75,3.75
73,84,81,84,-6,9.75,3.75
79,81,81,91,-6,9.75,3.75
74,81,81,84,-6,9.75,3.75
74,84,81,89,-6,9.75,3.75
74,84,83,83,-6,9.75,3.75
71,82,86,90,-6,9.75,3.75
72,83,86,90,-6,9.75,3.75
71,83,86,90,-6,9.75,3.75
73,84,86,83,-6,9.75,3.75
73,84,86,83,-6,9.75,3.75
72,83,84,91,-6,9.75,3.75
72,83,84,91,-6,9.75,3.75
72,84,85,91,-6,9.75,3.75
67,81,85,88,-6,9.75,3.75
72,81,85,88,-6,9.75,3.75
73,81,85,88,-6,9.75,3.75
72,86,86,88,-6,9.75,3.75
73,81,86,88,-6,9.75,3.75
73,81,86,84,-6,9.75,3.75
68,80,80,87,-6,8.25,3.75
66,80,80,87,-6,8.25,3.75
66,80,80,79,-6,8.25,3.75
64,80,80,87,-6,8.25,3.75
64,79,80,79,-6,8.25,3.75
69,79,79,79,-6,8.25,3.75
69,79,76,79,-6,8.25,3.75
64,80,76,79,-6,8.25,3.75
64,88,76,90,-6,8.25,3.75
66,73,76,90,-6,8.25,3.75
69,73,76,90,-6,8.25,3.75
69,80,76,79,-6,8.25,3.75
69,80,76,79,-6,8.25,3.75
69,80,78,79,-6,8.25,3.75
66,73,78,79,-6,8.25,3.75
69,73,76,79,-6,8.25,3.75
66,73,80,84,-6,8.25,3.75
69,73,80,84,-6,8.25,3.75
69,79,80,84,-6,8.25,3.75
69,79,77,84,-6,8.25,3.75
69,73,77,79,-6,8.25,3.75
64,73,80,79,-6,8.25,3.75
69,73,80,79,-6,8.25,3.75
69,73,77,79,-6,8.25,3.75
64,78,77,79,-6,8.25,3.75
69,79,78,83,-6,8.25,3.75
64,79,78,83,-6,8.25,3.75
69,79,80,79,-6,8.25,3.75
64,79,80,79,-6,8.25,3.75
69,73,75,79,-6,8.25,3.75
69,78,75,79,-6,8.25,3.75
69,73,75,79,-6,8.25,3.75
69,73,75,84,-6,8.25,3.75
66,73,75,84,-6,8.25,3.75
66,73,75,84,-6,8.25,3.75
64,75,75,84,-6,8.25,3.75
64,75,79,79,-6,8.25,3.75
64,75,79,79,-6,8.25,3.75
64,75,79,79,-6,8.25,3.75
64,75,78,79,-6,8.25,3.75
64,73,78,79,-6,8.25,3.75
64,73,78,81,-6,8.25,3.75
69,79,78,81,-6,8.25,3.75
69,73,78,81,-6,8.25,3.75
64,73,78,81,-6,8.25,3.75
64,89,80,83,-6,8.25,3.75
68,89,80,88,-6,8.25,3.75
68,89,80,88,-6,8.25,3.75
68,79,80,79,-6,8.25,3.75
68,79,80,80,-6,8.25,3.75
64,79,80,80,-6,8.25,3.75
68,73,75,80,-6,8.25,3.75
68,73,80,79,-6,8.25,3.75
64,79,80,79,-6,8.25,3.75
66,79,80,79,-6,8.25,3.75
66,79,80,79,-6,8.25,3.75
68,73,76,80,-6,8.25,3.75
64,73,76,80,-6,8.25,3.75
66,73,76,83,-6,8.25,3.75
66,72,76,83,-6,8.25,3.75
64,72,77,84,-6,8.25,3.75
64,72,77,83,-6,8.25,3.75
68,72,78,83,-6,8.25,3.75
66,73,78,79,-6,8.25,3.75
68,73,78,79,-6,8.25,3.75
68,73,78,79,-6,8.25,3.75
66,73,78,79,-6,8.25,3.75
68,79,78,79,-6,8.25,3.75
68,79,78,83,-6,8.25,3.75
68,79,76,83,-6,8.25,3.75
64,72,80,83,-6,8.25,3.75
64,72,80,83,-6,8.25,3.75
69,73,80,83,-6,8.25,3.75
69,80,76,80,-6,8.25,3.75
69,80,76,81,-6,8.25,3.75
68,85,77,89,-6,8.25,3.75
68,81,77,89,-6,8.25,3.75
64,80,77,89,-6,8.25,3.75
69,81,79,89,-6,8.25,3.75
64,81,75,89,-6,8.25,3.75
64,81,75,81,-6,8.25,3.75
64,81,75,81,-6,8.25,3.75
64,81,75,82,-6,8.25,3.75
64,86,77,82,-6,8.25,3.75
64,86,78,82,-6,8.25,3.75
64,82,78,80,-6,8.25,3.75
69,82,78,80,-6,8.25,3.75
66,72,78,88,-6,8.25,3.75
66,72,78,88,-6,8.25,3.75
66,72,78,87,-6,8.25,3.75
69,72,78,84,-6,8.25,3.75
69,72,78,88,-6,8.25,3.75
69,81,76,87,-6,8.25,3.75
69,75,76,87,-6,8.25,3.75
69,75,78,88,-6,8.25,3.75
66,75,78,79,-6,8.25,3.75
64,74,78,92,-6,8.25,3.75
64,74,81,80,-6,8.25,3.75
200,78,200,81,-6,8.25,2.25
63,83,200,81,-6,8.25,2.25
82,85,72,81,-6,8.25,2.25
82,84,72,90,-6,8.25,2.25
82,84,72,81,-6,8.25,2.25
82,79,72,81,-6,8.25,2.25
82,79,72,81,-6,8.25,2.25
83,78,73,81,-6,8.25,2.25
62,78,73,85,-6,8.25,2.25
62,78,75,82,-6,8.25,2.25
62,78,75,82,-6,8.25,2.25
62,78,72,82,-6,8.25,2.25
67,78,72,83,-6,8.25,2.25
62,78,72,83,-6,8.25,2.25
66,79,72,82,-6,8.25,2.25
63,79,72,82,-6,8.25,2.25
84,79,75,84,-6,8.25,2.25
79,86,75,86,-6,8.25,2.25
83,86,75,82,-6,8.25,2.25
68,86,75,82,-6,8.25,2.25
80,86,75,82,-6,8.25,2.25
84,85,75,91,-6,8.25,2.25
84,85,72,87,-6,8.25,2.25
84,78,72,87,-6,8.25,2.25
66,78,72,87,-6,8.25,2.25
66,79,75,87,-6,8.25,2.25
66,79,73,82,-6,8.25,2.25
83,78,73,82,-6,8.25,2.25
83,78,75,87,-6,8.25,2.25
62,78,75,89,-6,8.25,2.25
62,78,75,89,-6,8.25,2.25
62,78,75,82,-6,8.25,2.25
81,78,75,82,-6,8.25,2.25
81,79,73,87,-6,8.25,2.25
67,79,73,88,-6,8.25,2.25
66,79,71,88,-6,8.25,2.25
66,79,71,88,-6,8.25,2.25
66,79,76,87,-6,8.25,2.25
66,79,76,87,-6,8.25,2.25
67,79,74,87,-6,8.25,2.25
62,80,74,86,-6,8.25,2.25
62,80,74,84,-6,8.25,2.25
67,80,74,84,-6,8.25,2.25
67,80,74,87,-6,8.25,2.25
63,79,74,85,-6,8.25,2.25
63,86,74,86,-6,8.25,2.25
63,78,74,86,-6,8.25,2.25
66,78,72,86,-6,8.25,2.25
84,79,76,87,-6,8.25,2.25
84,79,76,87,-6,8.25,2.25
62,85,76,87,-6,8.25,2.25
62,85,76,87,-6,8.25,2.25
64,79,76,87,-6,8.25,2.25
66,79,76,87,-6,8.25,2.25
66,78,76,87,-6,8.25,2.25
62,78,72,83,-6,8.25,2.25
62,85,72,86,-6,8.25,2.25
67,85,72,86,-6,8.25,2.25
66,79,72,86,-6,8.25,2.25
82,85,72,86,-6,8.25,2.25
62,85,73,86,-6,8.25,2.25
83,85,73,86,-6,8.25,2.25
65,85,73,87,-6,8.25,2.25
65,86,71,87,-6,8.25,2.25
66,86,71,84,-6,8.25,2.25
62,86,71,87,-6,8.25,2.25
66,85,71,83,-6,8.25,2.25
66,85,71,83,-6,8.25,2.25
66,79,71,83,-6,8.25,2.25
83,79,71,84,-6,8.25,2.25
67,79,71,92,-6,8.25,2.25
67,79,71,84,-6,8.25,2.25
67,79,71,84,-6,8.25,2.25
66,79,71,82,-6,8.25,2.25
66,86,71,82,-6,8.25,2.25
66,86,71,85,-6,8.25,2.25
66,85,71,83,-6,8.25,2.25
66,85,71,83,-6,8.25,2.25
66,85,75,83,-6,8.25,2.25
81,85,75,91,-6,8.25,2.25
63,85,75,91,-6,8.25,2.25
63,85,75,91,-6,8.25,2.25
81,85,71,91,-6,8.25,2.25
81,85,71,87,-6,8.25,2.25
66,85,71,82,-6,8.25,2.25
66,85,71,82,-6,8.25,2.25
66,78,73,91,-6,8.25,2.25
67,79,73,91,-6,8.25,2.25
66,80,73,88,-6,8.25,2.25
66,82,73,88,-6,8.25,2.25
66,80,71,88,-6,8.25,2.25
63,80,71,88,-6,8.25,2.25
63,85,71,86,-6,8.25,2.25
81,85,75,89,-6,8.25,2.25
81,78,75,89,-6,8.25,2.25
79,78,71,83,-6,8.25,2.25
200,200,200,89,-6,8.25,0.75
200,81,77,89,-6,8.25,0.75
200,81,77,92,-6,8.25,0.75
200,81,77,92,-6,8.25,0.75
64,75,77,92,-6,8.25,0.75
65,85,77,92,-6,8.25,0.75
65,79,77,92,-6,8.25,0.75
65,79,77,92,-6,8.25,0.75
66,79,78,92,-6,8.25,0.75
69,80,79,92,-6,8.25,0.75
66,77,79,92,-6,8.25,0.75
66,77,79,92,-6,8.25,0.75
66,80,78,92,-6,8.25,0.75
66,80,78,92,-6,8.25,0.75
67,76,78,92,-6,8.25,0.75
