RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,xRegression,yRegression
69,72,82,82,85,79,-6,8.25,3.75
69,71,75,83,85,84,-6,8.25,3.75
64,71,84,85,84,81,-6,8.25,3.75
62,71,75,85,74,75,-6,8.25,3.75
65,71,75,82,86,84,-6,8.25,3.75
63,72,75,83,74,84,-6,8.25,3.75
62,71,77,83,91,75,-6,8.25,3.75
62,71,77,84,74,75,-6,8.25,3.75
70,71,83,84,74,75,-6,8.25,3.75
70,73,82,86,74,82,-6,8.25,3.75
63,70,85,83,91,82,-6,8.25,3.75
68,72,75,85,74,79,-6,8.25,3.75
68,72,75,82,90,84,-6,8.25,3.75
64,72,81,82,74,78,-6,8.25,3.75
63,72,84,82,84,76,-6,8.25,3.75
63,68,80,85,74,76,-6,8.25,3.75
64,73,82,82,74,77,-6,8.25,3.75
63,72,75,82,85,76,-6,8.25,3.75
62,70,82,86,75,76,-6,8.25,3.75
62,72,76,83,83,76,-6,8.25,3.75
62,70,76,83,83,80,-6,8.25,3.75
64,71,75,80,83,76,-6,8.25,3.75
64,70,81,83,88,78,-6,8.25,3.75
63,73,81,88,88,76,-6,8.25,3.75
63,73,82,88,74,81,-6,8.25,3.75
63,73,82,85,90,75,-6,8.25,3.75
63,72,82,79,74,76,-6,8.25,3.75
69,72,76,83,74,80,-6,8.25,3.75
69,72,80,85,83,76,-6,8.25,3.75
69,72,76,85,84,76,-6,8.25,3.75
69,72,81,84,84,81,-6,8.25,3.75
63,72,81,88,74,79,-6,8.25,3.75
63,72,76,84,74,79,-6,8.25,3.75
63,74,80,85,74,79,-6,8.25,3.75
63,74,75,85,74,76,-6,8.25,3.75
63,70,76,85,90,76,-6,8.25,3.75
63,70,76,82,84,80,-6,8.25,3.75
63,73,76,82,84,76,-6,8.25,3.75
63,71,76,85,74,76,-6,8.25,3.75
63,71,81,85,75,77,-6,8.25,3.75
63,71,75,80,74,83,-6,8.25,3.75
62,71,75,87,91,83,-6,8.25,3.75
62,71,85,82,74,76,-6,8.25,3.75
64,71,85,82,86,75,-6,8.25,3.75
69,71,83,82,85,75,-6,8.25,3.75
69,71,83,82,85,75,-6,8.25,3.75
69,71,83,82,90,82,-6,8.25,3.75
68,70,81,82,90,77,-6,8.25,3.75
69,70,77,82,74,81,-6,8.25,3.75
63,70,77,82,90,77,-6,8.25,3.75
63,72,76,81,84,82,-6,8.25,3.75
63,70,81,84,84,79,-6,8.25,3.75
63,70,81,83,74,81,-6,8.25,3.75
63,71,81,83,91,79,-6,8.25,3.75
70,71,76,83,84,76,-6,8.25,3.75
63,70,76,84,74,76,-6,8.25,3.75
63,70,84,84,74,76,-6,8.25,3.75
64,70,75,81,86,76,-6,8.25,3.75
63,72,83,86,84,76,-6,8.25,3.75
62,72,81,86,85,77,-6,8.25,3.75
68,71,81,86,91,78,-6,8.25,3.75
68,71,81,86,87,80,-6,8.25,3.75
63,70,81,86,75,78,-6,8.25,3.75
71,71,75,87,85,79,-6,8.25,3.75
63,70,74,86,73,76,-6,8.25,3.75
63,70,74,86,73,82,-6,8.25,3.75
63,70,75,87,73,81,-6,8.25,3.75
62,70,81,85,73,78,-6,8.25,3.75
63,70,76,83,86,78,-6,8.25,3.75
63,72,76,83,85,82,-6,8.25,3.75
63,70,81,81,85,77,-6,8.25,3.75
63,70,75,81,85,77,-6,8.25,3.75
63,70,74,81,75,83,-6,8.25,3.75
69,70,80,81,87,83,-6,8.25,3.75
69,72,80,81,87,83,-6,8.25,3.75
63,72,76,81,87,84,-6,8.25,3.75
63,73,76,81,85,84,-6,8.25,3.75
69,73,81,81,84,77,-6,8.25,3.75
63,72,84,81,85,76,-6,8.25,3.75
63,70,83,82,91,76,-6,8.25,3.75
63,72,83,82,74,76,-6,8.25,3.75
64,72,75,85,74,76,-6,8.25,3.75
64,70,76,85,75,76,-6,8.25,3.75
64,70,75,80,85,85,-6,8.25,3.75
70,72,82,80,74,77,-6,8.25,3.75
63,72,76,80,85,78,-6,8.25,3.75
70,73,81,80,90,81,-6,8.25,3.75
70,70,82,81,84,77,-6,8.25,3.75
63,70,76,81,74,77,-6,8.25,3.75
68,72,76,83,86,76,-6,8.25,3.75
68,73,75,82,86,84,-6,8.25,3.75
63,73,75,80,74,80,-6,8.25,3.75
62,70,83,85,74,77,-6,8.25,3.75
62,70,81,84,74,75,-6,8.25,3.75
63,70,82,84,89,85,-6,8.25,3.75
62,71,82,84,89,75,-6,8.25,3.75
62,72,85,84,74,81,-6,8.25,3.75
62,72,75,85,90,77,-6,8.25,3.75
62,72,76,84,74,75,-6,8.25,3.75
62,72,83,84,75,81,-6,8.25,3.75
63,72,83,81,74,81,-6,8.25,3.75
68,72,82,81,74,77,-6,8.25,3.75
63,72,81,81,85,80,-6,8.25,3.75
64,71,83,82,92,80,-6,8.25,3.75
64,73,81,82,92,75,-6,8.25,3.75
63,71,81,81,74,76,-6,8.25,3.75
68,71,81,81,74,76,-6,8.25,3.75
68,71,81,81,74,76,-6,8.25,3.75
63,70,75,84,74,77,-6,8.25,3.75
63,70,82,82,74,78,-6,8.25,3.75
63,70,82,82,75,78,-6,8.25,3.75
63,70,83,83,74,83,-6,8.25,3.75
63,71,83,83,74,83,-6,8.25,3.75
63,71,81,83,90,83,-6,8.25,3.75
63,72,81,83,90,77,-6,8.25,3.75
63,72,81,81,90,76,-6,8.25,3.75
68,72,80,81,74,84,-6,8.25,3.75
64,72,83,83,74,77,-6,8.25,3.75
64,72,83,81,85,75,-6,8.25,3.75
64,71,83,85,85,75,-6,8.25,3.75
69,71,83,85,85,75,-6,8.25,3.75
69,70,83,85,75,78,-6,8.25,3.75
69,70,83,85,85,83,-6,8.25,3.75
63,71,75,85,92,78,-6,8.25,3.75
69,71,82,81,74,78,-6,8.25,3.75
69,71,82,81,74,78,-6,8.25,3.75
63,71,83,85,74,75,-6,8.25,3.75
63,71,83,85,86,75,-6,8.25,3.75
63,71,82,85,88,75,-6,8.25,3.75
68,71,81,85,91,75,-6,8.25,3.75
62,72,76,82,85,77,-6,8.25,3.75
63,72,76,85,87,83,-6,8.25,3.75
63,72,83,86,85,75,-6,8.25,3.75
69,72,83,81,85,78,-6,8.25,3.75
68,70,83,80,91,78,-6,8.25,3.75
63,72,75,82,91,80,-6,8.25,3.75
63,70,83,84,86,75,-6,8.25,3.75
63,70,76,84,90,81,-6,8.25,3.75
63,72,82,84,86,81,-6,8.25,3.75
69,72,82,82,86,76,-6,8.25,3.75
62,72,87,82,74,76,-6,8.25,3.75
63,72,85,82,90,75,-6,8.25,3.75
63,72,85,85,90,75,-6,8.25,3.75
63,71,83,85,86,79,-6,8.25,3.75
63,71,83,84,75,75,-6,8.25,3.75
63,70,83,84,75,75,-6,8.25,3.75
63,71,81,81,74,75,-6,8.25,3.75
62,71,81,81,88,75,-6,8.25,3.75
63,71,82,81,74,78,-6,8.25,3.75
62,71,82,84,74,77,-6,8.25,3.75
63,70,84,84,74,77,-6,8.25,3.75
63,72,80,82,74,84,-6,8.25,3.75
63,71,75,86,87,78,-6,8.25,3.75
63,70,81,86,75,78,-6,8.25,3.75
64,72,82,80,75,85,-6,8.25,3.75
64,72,82,82,85,85,-6,8.25,3.75
64,72,75,80,91,85,-6,8.25,3.75
70,72,81,84,74,76,-6,8.25,3.75
70,70,81,84,87,76,-6,8.25,3.75
70,70,76,84,85,84,-6,8.25,3.75
70,70,75,81,74,84,-6,8.25,3.75
71,70,82,80,74,76,-6,8.25,3.75
63,70,76,80,74,75,-6,8.25,3.75
69,72,75,81,75,76,-6,8.25,3.75
62,72,82,81,74,76,-6,8.25,3.75
62,72,82,81,74,76,-6,8.25,3.75
63,72,82,81,74,76,-6,8.25,3.75
63,72,82,86,74,76,-6,8.25,3.75
67,72,83,81,74,76,-6,8.25,3.75
67,72,76,79,74,83,-6,8.25,3.75
63,72,83,84,75,81,-6,8.25,3.75
63,71,75,80,74,83,-6,8.25,3.75
69,71,85,86,74,78,-6,8.25,3.75
63,70,83,84,74,78,-6,8.25,3.75
63,72,82,87,74,78,-6,8.25,3.75
63,70,76,83,85,78,-6,8.25,3.75
64,70,76,86,85,82,-6,8.25,3.75
69,71,82,81,86,82,-6,8.25,3.75
69,71,75,81,86,82,-6,8.25,3.75
64,71,82,81,93,82,-6,8.25,3.75
69,72,75,81,74,83,-6,8.25,3.75
69,71,75,81,74,83,-6,8.25,3.75
70,71,76,81,74,78,-6,8.25,3.75
64,72,83,81,87,78,-6,8.25,3.75
64,72,75,80,87,78,-6,8.25,3.75
64,71,75,86,87,78,-6,8.25,3.75
63,71,76,80,86,76,-6,8.25,3.75
63,70,82,84,86,76,-6,8.25,3.75
63,71,82,83,74,82,-6,8.25,3.75
62,72,82,82,87,76,-6,8.25,3.75
64,70,81,82,87,77,-6,8.25,3.75
64,72,81,81,87,77,-6,8.25,3.75
63,72,81,81,85,84,-6,8.25,3.75
70,72,82,81,85,83,-6,8.25,3.75
70,72,82,81,86,81,-6,8.25,3.75
70,71,82,81,86,81,-6,8.25,3.75
64,73,82,84,86,81,-6,8.25,3.75
63,72,82,84,86,76,-6,8.25,3.75
64,73,76,87,75,80,-6,8.25,3.75
69,72,81,86,75,76,-6,8.25,3.75
70,71,81,81,73,77,-6,8.25,3.75
63,72,75,81,86,82,-6,8.25,3.75
63,71,75,81,86,82,-6,8.25,3.75
62,71,76,81,86,78,-6,8.25,3.75
69,71,75,83,74,75,-6,8.25,3.75
69,72,82,83,88,75,-6,8.25,3.75
69,71,82,82,85,78,-6,8.25,3.75
71,70,75,79,85,77,-6,8.25,3.75
69,72,81,79,85,76,-6,8.25,3.75
63,70,75,79,75,84,-6,8.25,3.75
70,70,75,80,74,84,-6,8.25,3.75
64,72,82,85,87,84,-6,8.25,3.75
69,72,81,84,87,84,-6,8.25,3.75
70,73,83,84,92,77,-6,8.25,3.75
71,71,83,81,92,77,-6,8.25,3.75
71,71,76,81,92,77,-6,8.25,3.75
71,73,81,86,92,77,-6,8.25,3.75
69,73,76,82,92,78,-6,8.25,3.75
63,70,76,81,85,81,-6,8.25,3.75
63,74,82,80,75,77,-6,8.25,3.75
63,71,82,80,75,82,-6,8.25,3.75
64,70,80,80,75,82,-6,8.25,3.75
69,70,75,80,74,79,-6,8.25,3.75
64,72,75,83,74,79,-6,8.25,3.75
64,70,82,81,74,76,-6,8.25,3.75
64,70,76,81,92,77,-6,8.25,3.75
63,73,84,81,86,77,-6,8.25,3.75
62,73,84,81,86,84,-6,8.25,3.75
62,72,83,81,86,77,-6,8.25,3.75
62,70,83,81,87,84,-6,8.25,3.75
70,71,83,81,87,82,-6,8.25,3.75
63,72,76,81,87,82,-6,8.25,3.75
63,72,83,85,74,81,-6,8.25,3.75
69,73,83,85,74,77,-6,8.25,3.75
69,73,84,85,87,76,-6,8.25,3.75
63,71,84,80,87,85,-6,8.25,3.75
69,70,82,80,93,82,-6,8.25,3.75
69,70,81,81,93,76,-6,8.25,3.75
64,70,81,81,74,78,-6,8.25,3.75
68,70,81,81,74,75,-6,8.25,3.75
69,70,76,80,74,76,-6,8.25,3.75
69,70,86,85,74,83,-6,8.25,3.75
69,73,81,82,74,78,-6,8.25,3.75
63,72,81,84,92,81,-6,8.25,3.75
63,72,76,84,86,76,-6,8.25,3.75
68,70,81,82,85,75,-6,8.25,3.75
68,70,81,80,84,84,-6,8.25,3.75
62,71,75,88,86,84,-6,8.25,3.75
63,71,75,84,86,81,-6,8.25,3.75
63,71,75,80,86,75,-6,8.25,3.75
70,72,80,86,86,77,-6,8.25,3.75
70,72,80,82,86,85,-6,8.25,3.75
64,70,82,81,85,85,-6,8.25,3.75
64,71,82,81,74,83,-6,8.25,3.75
63,72,82,86,75,83,-6,8.25,3.75
63,71,82,86,75,82,-6,8.25,3.75
64,71,82,88,75,82,-6,8.25,3.75
69,71,76,88,92,75,-6,8.25,3.75
69,71,82,81,74,75,-6,8.25,3.75
63,71,81,81,74,75,-6,8.25,3.75
63,72,81,86,74,75,-6,8.25,3.75
63,72,81,86,89,82,-6,8.25,3.75
68,72,75,86,89,84,-6,8.25,3.75
68,70,75,85,88,84,-6,8.25,3.75
70,71,75,85,88,76,-6,8.25,3.75
63,70,76,85,88,77,-6,8.25,3.75
63,70,81,89,85,77,-6,8.25,3.75
63,71,81,89,85,79,-6,8.25,3.75
63,71,81,89,85,79,-6,8.25,3.75
67,72,77,85,74,77,-6,8.25,3.75
69,71,75,86,74,78,-6,8.25,3.75
62,71,80,86,74,78,-6,8.25,3.75
62,71,75,87,84,78,-6,8.25,3.75
67,72,82,82,75,77,-6,8.25,3.75
67,70,81,82,75,78,-6,8.25,3.75
64,70,80,82,74,77,-6,8.25,3.75
62,78,78,90,84,83,-6,9.75,0.75
62,78,81,90,89,83,-6,9.75,0.75
62,79,82,90,89,84,-6,9.75,0.75
62,84,85,88,89,82,-6,9.75,0.75
62,78,84,82,84,77,-6,9.75,0.75
60,78,84,84,84,83,-6,9.75,0.75
60,78,84,81,84,83,-6,9.75,0.75
60,78,85,81,85,84,-6,9.75,0.75
65,79,83,81,84,84,-6,9.75,0.75
61,79,84,81,84,81,-6,9.75,0.75
62,79,79,81,84,76,-6,9.75,0.75
65,80,85,83,84,82,-6,9.75,0.75
59,78,85,83,84,77,-6,9.75,0.75
59,85,79,82,84,77,-6,9.75,0.75
64,80,83,81,83,77,-6,9.75,0.75
60,80,83,81,83,77,-6,9.75,0.75
60,79,85,81,83,77,-6,9.75,0.75
61,79,82,82,84,77,-6,9.75,0.75
62,80,82,81,85,83,-6,9.75,0.75
62,79,83,89,85,83,-6,9.75,0.75
62,79,79,82,84,83,-6,9.75,0.75
64,79,79,82,86,83,-6,9.75,0.75
64,79,79,82,86,77,-6,9.75,0.75
65,79,79,82,86,77,-6,9.75,0.75
65,79,79,82,83,83,-6,9.75,0.75
62,79,83,83,83,83,-6,9.75,0.75
62,85,83,83,83,81,-6,9.75,0.75
62,85,83,82,83,81,-6,9.75,0.75
60,78,83,82,85,77,-6,9.75,0.75
60,78,83,82,87,77,-6,9.75,0.75
61,78,83,82,87,82,-6,9.75,0.75
61,78,79,82,87,82,-6,9.75,0.75
59,79,82,82,84,76,-6,9.75,0.75
60,79,83,82,84,80,-6,9.75,0.75
60,79,78,82,84,80,-6,9.75,0.75
60,79,78,82,89,80,-6,9.75,0.75
60,78,82,82,84,83,-6,9.75,0.75
65,78,79,82,84,77,-6,9.75,0.75
65,78,79,82,84,74,-6,9.75,0.75
60,85,79,82,84,84,-6,9.75,0.75
65,80,78,83,93,83,-6,9.75,0.75
65,80,82,81,84,83,-6,9.75,0.75
65,79,84,82,85,80,-6,9.75,0.75
62,79,78,82,85,81,-6,9.75,0.75
64,86,82,82,83,81,-6,9.75,0.75
65,81,78,82,83,81,-6,9.75,0.75
65,86,82,89,83,81,-6,9.75,0.75
61,80,79,89,83,78,-6,9.75,0.75
65,80,78,89,84,87,-6,9.75,0.75
65,80,82,82,84,81,-6,9.75,0.75
62,80,84,82,86,81,-6,9.75,0.75
60,80,82,82,86,81,-6,9.75,0.75
59,86,82,83,86,81,-6,9.75,0.75
62,86,82,83,93,85,-6,9.75,0.75
65,86,78,83,93,85,-6,9.75,0.75
61,86,82,81,83,80,-6,9.75,0.75
59,80,82,81,85,85,-6,9.75,0.75
61,80,82,81,85,85,-6,9.75,0.75
60,84,82,81,88,85,-6,9.75,0.75
62,80,82,82,88,85,-6,9.75,0.75
61,80,84,81,84,82,-6,9.75,0.75
64,80,84,83,84,76,-6,9.75,0.75
64,80,83,83,92,76,-6,9.75,0.75
62,80,78,82,92,75,-6,9.75,0.75
65,79,83,82,92,77,-6,9.75,0.75
65,87,82,82,92,82,-6,9.75,0.75
65,87,82,82,92,82,-6,9.75,0.75
65,86,78,82,92,82,-6,9.75,0.75
62,79,85,84,92,76,-6,9.75,0.75
62,79,78,84,92,76,-6,9.75,0.75
65,79,85,84,84,83,-6,9.75,0.75
65,85,85,82,85,83,-6,9.75,0.75
65,79,79,82,85,81,-6,9.75,0.75
65,80,86,82,85,81,-6,9.75,0.75
59,80,83,83,87,83,-6,9.75,0.75
65,80,85,82,89,83,-6,9.75,0.75
65,80,83,82,87,85,-6,9.75,0.75
65,78,79,82,87,76,-6,9.75,0.75
65,78,85,82,87,76,-6,9.75,0.75
65,85,85,82,87,80,-6,9.75,0.75
60,88,78,90,87,82,-6,9.75,0.75
60,80,83,83,85,82,-6,9.75,0.75
62,80,83,83,85,82,-6,9.75,0.75
60,80,85,83,86,80,-6,9.75,0.75
65,78,77,83,86,77,-6,9.75,0.75
65,78,77,83,86,84,-6,9.75,0.75
59,78,77,83,92,82,-6,9.75,0.75
62,78,77,82,92,82,-6,9.75,0.75
61,78,77,82,92,82,-6,9.75,0.75
65,80,78,90,92,82,-6,9.75,0.75
65,79,78,90,85,82,-6,9.75,0.75
60,79,83,90,85,84,-6,9.75,0.75
60,80,85,90,85,84,-6,9.75,0.75
59,81,85,90,85,83,-6,9.75,0.75
59,81,85,90,85,83,-6,9.75,0.75
59,81,78,83,93,83,-6,9.75,0.75
59,81,84,83,84,83,-6,9.75,0.75
62,86,84,83,84,78,-6,9.75,0.75
63,85,84,82,84,78,-6,9.75,0.75
62,85,82,90,84,77,-6,9.75,0.75
59,78,78,90,93,80,-6,9.75,0.75
59,79,84,83,93,76,-6,9.75,0.75
61,79,78,83,93,83,-6,9.75,0.75
62,78,85,88,90,84,-6,9.75,0.75
62,86,78,84,90,82,-6,9.75,0.75
62,78,83,83,90,80,-6,9.75,0.75
64,78,85,83,84,83,-6,9.75,0.75
64,84,85,82,84,83,-6,9.75,0.75
64,78,85,82,84,81,-6,9.75,0.75
62,78,85,84,84,81,-6,9.75,0.75
64,78,82,84,84,84,-6,9.75,0.75
64,79,83,90,84,76,-6,9.75,0.75
61,85,83,90,85,82,-6,9.75,0.75
60,85,78,81,83,83,-6,9.75,0.75
63,85,84,81,83,84,-6,9.75,0.75
63,85,77,81,83,84,-6,9.75,0.75
63,79,83,81,83,84,-6,9.75,0.75
62,79,85,82,83,84,-6,9.75,0.75
62,86,81,82,83,84,-6,9.75,0.75
65,86,78,83,83,83,-6,9.75,0.75
65,85,84,81,83,83,-6,9.75,0.75
65,85,78,83,86,83,-6,9.75,0.75
62,85,78,83,83,82,-6,9.75,0.75
61,85,78,83,83,82,-6,9.75,0.75
62,79,78,81,83,82,-6,9.75,0.75
60,80,84,82,85,82,-6,9.75,0.75
62,80,84,82,85,76,-6,9.75,0.75
62,79,84,82,85,82,-6,9.75,0.75
65,85,78,91,85,76,-6,9.75,0.75
65,79,86,91,85,76,-6,9.75,0.75
62,79,78,91,85,81,-6,9.75,0.75
62,79,83,81,85,81,-6,9.75,0.75
66,80,83,81,83,82,-6,9.75,0.75
65,85,78,89,83,82,-6,9.75,0.75
65,85,79,89,83,77,-6,9.75,0.75
65,80,85,89,91,79,-6,9.75,0.75
62,79,79,82,91,76,-6,9.75,0.75
62,86,79,82,91,76,-6,9.75,0.75
60,87,83,81,83,81,-6,9.75,0.75
60,79,83,82,83,76,-6,9.75,0.75
60,86,84,82,83,82,-6,9.75,0.75
62,86,84,81,83,83,-6,9.75,0.75
61,87,85,81,84,81,-6,9.75,0.75
62,79,85,90,84,81,-6,9.75,0.75
62,79,83,83,83,83,-6,9.75,0.75
63,80,83,83,83,76,-6,9.75,0.75
63,79,79,89,84,82,-6,9.75,0.75
63,79,83,82,84,82,-6,9.75,0.75
65,79,85,82,84,82,-6,9.75,0.75
65,79,84,82,84,82,-6,9.75,0.75
65,80,84,82,90,83,-6,9.75,0.75
62,80,78,82,90,83,-6,9.75,0.75
62,79,78,82,90,76,-6,9.75,0.75
65,78,78,82,84,76,-6,9.75,0.75
60,80,86,81,84,76,-6,9.75,0.75
60,79,83,82,84,76,-6,9.75,0.75
62,81,82,82,84,79,-6,9.75,0.75
61,81,82,82,83,81,-6,9.75,0.75
61,85,78,81,83,76,-6,9.75,0.75
65,79,84,81,83,76,-6,9.75,0.75
65,80,85,81,83,76,-6,9.75,0.75
65,79,79,90,85,76,-6,9.75,0.75
60,80,83,90,84,76,-6,9.75,0.75
62,80,77,82,84,82,-6,9.75,0.75
62,84,87,82,84,83,-6,9.75,0.75
62,84,88,82,84,80,-6,9.75,0.75
59,80,78,82,84,83,-6,9.75,0.75
62,80,85,82,90,82,-6,9.75,0.75
60,79,85,82,90,82,-6,9.75,0.75
60,79,77,81,90,78,-6,9.75,0.75
62,87,77,82,90,78,-6,9.75,0.75
62,80,78,82,90,76,-6,9.75,0.75
62,80,78,82,83,76,-6,9.75,0.75
61,80,84,82,86,76,-6,9.75,0.75
62,79,83,82,86,83,-6,9.75,0.75
65,87,83,82,86,83,-6,9.75,0.75
65,80,78,82,84,76,-6,9.75,0.75
60,80,78,82,84,76,-6,9.75,0.75
60,80,78,82,84,76,-6,9.75,0.75
62,87,84,82,84,76,-6,9.75,0.75
62,79,84,82,84,76,-6,9.75,0.75
62,87,85,82,83,76,-6,9.75,0.75
63,87,85,83,83,82,-6,9.75,0.75
65,79,83,83,83,82,-6,9.75,0.75
62,79,83,83,83,81,-6,9.75,0.75
65,79,83,89,83,81,-6,9.75,0.75
62,84,85,89,83,81,-6,9.75,0.75
61,86,78,82,83,81,-6,9.75,0.75
65,80,78,82,83,82,-6,9.75,0.75
62,80,78,82,83,82,-6,9.75,0.75
62,84,78,82,83,81,-6,9.75,0.75
65,84,83,82,86,77,-6,9.75,0.75
60,79,86,82,84,77,-6,9.75,0.75
62,79,82,81,84,77,-6,9.75,0.75
64,79,83,81,84,77,-6,9.75,0.75
61,80,81,81,84,77,-6,9.75,0.75
61,80,81,82,83,76,-6,9.75,0.75
61,79,78,82,83,76,-6,9.75,0.75
65,79,86,82,83,82,-6,9.75,0.75
65,79,84,82,83,82,-6,9.75,0.75
60,79,84,83,84,82,-6,9.75,0.75
62,86,78,83,84,76,-6,9.75,0.75
61,78,83,83,84,77,-6,9.75,0.75
62,85,83,82,84,76,-6,9.75,0.75
66,80,83,82,84,76,-6,9.75,0.75
61,80,78,83,84,76,-6,9.75,0.75
61,80,83,83,87,76,-6,9.75,0.75
62,79,84,91,85,84,-6,9.75,0.75
65,79,82,91,85,83,-6,9.75,0.75
61,86,82,82,85,81,-6,9.75,0.75
62,86,85,82,85,76,-6,9.75,0.75
65,86,85,82,83,77,-6,9.75,0.75
62,80,85,82,83,77,-6,9.75,0.75
62,80,86,82,83,77,-6,9.75,0.75
60,85,84,82,83,77,-6,9.75,0.75
62,80,84,81,83,77,-6,9.75,0.75
65,80,78,82,83,83,-6,9.75,0.75
64,80,78,82,85,87,-6,9.75,0.75
64,86,78,82,85,87,-6,9.75,0.75
64,87,78,91,85,87,-6,9.75,0.75
64,80,84,82,85,81,-6,9.75,0.75
62,79,84,82,85,80,-6,9.75,0.75
62,85,83,82,84,80,-6,9.75,0.75
61,79,78,82,84,83,-6,9.75,0.75
61,80,83,82,84,77,-6,9.75,0.75
59,80,77,82,84,77,-6,9.75,0.75
59,84,77,82,84,77,-6,9.75,0.75
60,78,77,82,84,75,-6,9.75,0.75
60,78,84,84,84,75,-6,9.75,0.75
60,80,82,84,84,75,-6,9.75,0.75
63,80,78,84,86,75,-6,9.75,0.75
61,79,78,84,86,77,-6,9.75,0.75
62,79,85,84,84,77,-6,9.75,0.75
65,79,85,84,84,77,-6,9.75,0.75
65,79,85,84,83,84,-6,9.75,0.75
65,79,85,84,84,84,-6,9.75,0.75
65,80,78,84,84,84,-6,9.75,0.75
62,78,78,84,84,84,-6,9.75,0.75
65,80,78,88,83,77,-6,9.75,0.75
64,80,84,88,83,77,-6,9.75,0.75
62,79,83,90,83,77,-6,9.75,0.75
62,84,82,82,85,77,-6,9.75,0.75
62,79,85,82,85,77,-6,9.75,0.75
60,79,85,89,81,77,-6,9.75,0.75
61,78,79,89,81,79,-6,9.75,0.75
65,78,81,89,90,81,-6,9.75,0.75
62,83,81,83,90,83,-6,9.75,0.75
62,86,83,83,90,77,-6,9.75,0.75
62,78,77,83,90,81,-6,9.75,0.75
60,85,84,81,90,83,-6,9.75,0.75
61,80,84,81,90,85,-6,9.75,0.75
61,80,81,81,91,84,-6,9.75,0.75
61,79,81,83,91,83,-6,9.75,0.75
62,86,82,82,85,78,-6,9.75,0.75
60,86,82,88,85,86,-6,9.75,0.75
65,80,82,83,85,86,-6,9.75,0.75
61,88,82,84,85,86,-6,9.75,0.75
62,80,86,84,83,85,-6,9.75,0.75
65,86,84,84,84,85,-6,9.75,0.75
62,86,84,90,84,77,-6,9.75,0.75
62,85,84,80,84,81,-6,9.75,0.75
61,84,85,80,90,83,-6,9.75,0.75
61,79,85,80,90,83,-6,9.75,0.75
63,80,85,80,90,82,-6,9.75,0.75
62,80,85,80,90,82,-6,9.75,0.75
62,80,85,80,90,82,-6,9.75,0.75
61,87,85,80,90,83,-6,9.75,0.75
62,79,85,80,91,76,-6,9.75,0.75
65,78,79,81,91,81,-6,9.75,0.75
65,78,79,82,91,81,-6,9.75,0.75
62,79,82,81,91,81,-6,9.75,0.75
62,79,83,81,91,81,-6,9.75,0.75
62,79,82,81,91,83,-6,9.75,0.75
62,79,82,81,91,83,-6,9.75,0.75
64,81,83,82,85,83,-6,9.75,0.75
61,80,85,82,85,82,-6,9.75,0.75
61,80,78,82,92,82,-6,9.75,0.75
60,86,82,82,92,82,-6,9.75,0.75
60,79,84,82,92,84,-6,9.75,0.75
59,79,84,81,89,77,-6,9.75,0.75
59,80,83,81,89,77,-6,9.75,0.75
65,79,83,82,92,77,-6,9.75,0.75
65,79,78,82,92,77,-6,9.75,0.75
65,79,79,82,93,84,-6,9.75,0.75
65,79,79,82,83,85,-6,9.75,0.75
60,79,78,82,83,80,-6,9.75,0.75
63,79,78,90,83,76,-6,9.75,0.75
61,79,84,90,84,83,-6,9.75,0.75
61,80,82,83,84,83,-6,9.75,0.75
60,78,79,83,90,83,-6,9.75,0.75
60,78,83,83,90,76,-6,9.75,0.75
62,79,78,83,85,76,-6,9.75,0.75
62,80,82,81,88,76,-6,9.75,0.75
62,80,78,81,87,76,-6,9.75,0.75
62,79,84,81,84,84,-6,9.75,0.75
65,79,84,81,84,77,-6,9.75,0.75
60,86,85,81,84,77,-6,9.75,0.75
61,86,82,81,91,83,-6,9.75,0.75
65,86,78,81,91,77,-6,9.75,0.75
62,86,78,81,91,77,-6,9.75,0.75
66,79,78,90,91,82,-6,9.75,0.75
60,87,83,90,91,84,-6,9.75,0.75
60,78,85,83,91,84,-6,9.75,0.75
60,85,78,83,91,80,-6,9.75,0.75
62,85,78,81,83,80,-6,9.75,0.75
65,79,78,81,89,77,-6,9.75,0.75
62,80,81,81,89,83,-6,9.75,0.75
62,79,78,81,89,83,-6,9.75,0.75
62,80,85,81,89,84,-6,9.75,0.75
61,78,83,92,89,84,-6,9.75,0.75
62,80,84,82,89,77,-6,9.75,0.75
59,85,78,82,89,77,-6,9.75,0.75
61,86,77,83,84,77,-6,9.75,0.75
64,80,85,83,84,77,-6,9.75,0.75
59,79,85,83,84,77,-6,9.75,0.75
62,80,78,89,84,77,-6,9.75,0.75
65,79,78,82,83,77,-6,9.75,0.75
60,79,78,82,83,81,-6,9.75,0.75
60,79,84,90,83,81,-6,9.75,0.75
65,79,83,90,84,77,-6,9.75,0.75
64,79,82,90,84,81,-6,9.75,0.75
61,79,82,90,84,77,-6,9.75,0.75
59,80,86,88,83,79,-6,9.75,0.75
64,80,82,81,83,79,-6,9.75,0.75
61,79,81,82,83,81,-6,9.75,0.75
62,79,81,81,83,81,-6,9.75,0.75
65,78,81,81,84,82,-6,9.75,0.75
65,86,83,82,84,84,-6,9.75,0.75
65,86,84,82,84,76,-6,9.75,0.75
65,86,82,82,84,82,-6,9.75,0.75
