RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,xRegressionn,yRegression
73,87,80,83,78,85,-7,0.75,2.25
77,83,80,83,78,85,-7,0.75,2.25
74,83,80,89,78,85,-7,0.75,2.25
74,83,80,79,73,74,-7,0.75,2.25
81,83,77,79,72,74,-7,0.75,2.25
81,88,80,79,72,82,-7,0.75,2.25
81,83,77,80,72,82,-7,0.75,2.25
74,83,77,83,72,82,-7,0.75,2.25
74,86,77,83,72,82,-7,0.75,2.25
74,83,80,80,78,74,-7,0.75,2.25
81,83,77,80,78,74,-7,0.75,2.25
75,83,80,79,72,74,-7,0.75,2.25
75,83,80,79,72,74,-7,0.75,2.25
82,87,80,80,72,74,-7,0.75,2.25
83,84,80,80,72,74,-7,0.75,2.25
83,86,79,80,72,84,-7,0.75,2.25
82,87,79,84,72,84,-7,0.75,2.25
80,87,79,84,72,74,-7,0.75,2.25
75,87,80,84,78,74,-7,0.75,2.25
75,85,77,84,72,82,-7,0.75,2.25
75,85,80,80,72,86,-7,0.75,2.25
81,85,80,80,72,74,-7,0.75,2.25
75,83,80,85,72,74,-7,0.75,2.25
75,83,80,79,72,74,-7,0.75,2.25
74,83,80,83,72,74,-7,0.75,2.25
74,83,80,79,78,74,-7,0.75,2.25
75,82,80,87,72,74,-7,0.75,2.25
75,87,77,79,72,74,-7,0.75,2.25
82,85,80,87,72,74,-7,0.75,2.25
81,86,80,79,72,74,-7,0.75,2.25
81,83,77,85,72,83,-7,0.75,2.25
75,83,77,79,72,83,-7,0.75,2.25
75,87,80,79,72,83,-7,0.75,2.25
75,87,77,80,72,83,-7,0.75,2.25
79,87,77,78,72,75,-7,0.75,2.25
79,87,77,78,72,75,-7,0.75,2.25
79,88,77,82,78,85,-7,0.75,2.25
79,88,77,79,78,73,-7,0.75,2.25
79,83,77,79,72,73,-7,0.75,2.25
74,88,79,79,72,73,-7,0.75,2.25
74,87,79,82,78,73,-7,0.75,2.25
74,88,80,80,78,73,-7,0.75,2.25
74,87,80,79,72,73,-7,0.75,2.25
74,87,80,79,72,74,-7,0.75,2.25
81,82,80,86,72,83,-7,0.75,2.25
80,82,79,86,72,83,-7,0.75,2.25
80,82,77,86,72,74,-7,0.75,2.25
75,83,81,86,72,74,-7,0.75,2.25
81,87,80,78,72,74,-7,0.75,2.25
81,82,80,78,72,82,-7,0.75,2.25
74,82,77,86,72,82,-7,0.75,2.25
74,83,81,86,72,82,-7,0.75,2.25
83,83,79,88,72,82,-7,0.75,2.25
80,82,76,88,72,85,-7,0.75,2.25
80,82,76,79,72,85,-7,0.75,2.25
74,86,77,79,72,84,-7,0.75,2.25
82,86,77,78,77,84,-7,0.75,2.25
79,83,77,80,72,84,-7,0.75,2.25
79,87,77,80,72,87,-7,0.75,2.25
83,83,77,80,72,87,-7,0.75,2.25
83,83,77,80,72,87,-7,0.75,2.25
80,87,77,79,78,87,-7,0.75,2.25
75,83,80,81,78,87,-7,0.75,2.25
77,83,77,81,78,85,-7,0.75,2.25
77,83,77,81,78,85,-7,0.75,2.25
75,83,77,79,72,85,-7,0.75,2.25
75,83,81,83,77,74,-7,0.75,2.25
75,83,80,82,72,74,-7,0.75,2.25
75,83,80,82,72,74,-7,0.75,2.25
77,83,80,80,72,75,-7,0.75,2.25
77,83,79,80,78,75,-7,0.75,2.25
77,88,81,80,78,75,-7,0.75,2.25
77,81,80,80,72,75,-7,0.75,2.25
74,88,80,79,78,75,-7,0.75,2.25
83,84,80,79,72,80,-7,0.75,2.25
80,82,80,80,72,84,-7,0.75,2.25
80,82,80,87,72,74,-7,0.75,2.25
80,83,80,87,72,74,-7,0.75,2.25
81,87,80,87,72,84,-7,0.75,2.25
74,83,77,84,72,84,-7,0.75,2.25
74,83,77,84,77,84,-7,0.75,2.25
83,83,77,81,77,84,-7,0.75,2.25
81,83,81,79,72,84,-7,0.75,2.25
75,84,80,79,72,84,-7,0.75,2.25
75,86,81,79,72,84,-7,0.75,2.25
74,86,80,79,77,83,-7,0.75,2.25
74,83,80,83,72,84,-7,0.75,2.25
77,83,80,79,78,84,-7,0.75,2.25
84,87,81,79,78,84,-7,0.75,2.25
85,87,79,82,78,84,-7,0.75,2.25
74,87,77,82,78,74,-7,0.75,2.25
74,83,77,80,72,74,-7,0.75,2.25
74,83,77,79,72,89,-7,0.75,2.25
74,83,77,79,72,74,-7,0.75,2.25
74,83,77,80,72,74,-7,0.75,2.25
83,82,79,79,72,83,-7,0.75,2.25
74,83,77,79,72,83,-7,0.75,2.25
83,83,80,78,72,73,-7,0.75,2.25
83,88,80,80,77,83,-7,0.75,2.25
74,90,80,89,72,83,-7,0.75,2.25
74,83,80,83,72,84,-7,0.75,2.25
81,82,80,79,72,73,-7,0.75,2.25
84,82,77,86,72,73,-7,0.75,2.25
74,84,80,87,72,82,-7,0.75,2.25
74,84,81,87,72,82,-7,0.75,2.25
74,84,79,79,72,82,-7,0.75,2.25
74,84,77,79,72,74,-7,0.75,2.25
74,84,77,79,72,74,-7,0.75,2.25
74,83,80,79,72,74,-7,0.75,2.25
74,86,79,79,72,74,-7,0.75,2.25
74,86,81,80,78,83,-7,0.75,2.25
74,83,81,84,78,85,-7,0.75,2.25
75,83,77,80,77,83,-7,0.75,2.25
81,83,80,79,72,83,-7,0.75,2.25
82,83,77,79,72,83,-7,0.75,2.25
79,83,79,78,72,74,-7,0.75,2.25
73,83,80,79,72,74,-7,0.75,2.25
73,82,80,82,72,74,-7,0.75,2.25
73,82,77,82,78,74,-7,0.75,2.25
84,82,77,82,78,83,-7,0.75,2.25
84,84,77,82,72,79,-7,0.75,2.25
86,85,77,82,72,83,-7,0.75,2.25
86,85,77,83,72,83,-7,0.75,2.25
75,85,77,83,78,73,-7,0.75,2.25
79,83,80,83,72,73,-7,0.75,2.25
79,88,77,83,72,73,-7,0.75,2.25
74,83,77,84,72,73,-7,0.75,2.25
74,83,80,80,78,84,-7,0.75,2.25
74,83,80,79,72,75,-7,0.75,2.25
80,88,80,83,72,75,-7,0.75,2.25
79,83,77,79,72,75,-7,0.75,2.25
75,82,80,78,72,75,-7,0.75,2.25
78,82,77,78,77,75,-7,0.75,2.25
78,82,80,78,72,80,-7,0.75,2.25
75,82,82,85,72,83,-7,0.75,2.25
75,85,82,84,72,83,-7,0.75,2.25
74,84,77,84,72,83,-7,0.75,2.25
83,82,81,84,72,75,-7,0.75,2.25
83,84,81,78,72,84,-7,0.75,2.25
71,82,77,81,72,84,-7,0.75,2.25
84,82,79,80,72,74,-7,0.75,2.25
72,86,77,81,72,74,-7,0.75,2.25
74,86,77,81,72,74,-7,0.75,2.25
200,200,200,73,200,69,-7,0.75,3.75
200,88,200,73,80,69,-7,0.75,3.75
66,88,200,73,81,68,-7,0.75,3.75
66,77,80,73,87,68,-7,0.75,3.75
65,85,80,73,80,65,-7,0.75,3.75
74,86,78,73,80,69,-7,0.75,3.75
69,85,79,72,81,67,-7,0.75,3.75
65,86,79,73,87,73,-7,0.75,3.75
66,77,78,73,80,73,-7,0.75,3.75
66,87,79,73,80,74,-7,0.75,3.75
69,87,78,73,80,68,-7,0.75,3.75
75,77,79,73,81,68,-7,0.75,3.75
65,77,78,73,80,67,-7,0.75,3.75
65,77,79,72,79,68,-7,0.75,3.75
65,88,79,73,80,74,-7,0.75,3.75
65,78,80,73,80,74,-7,0.75,3.75
69,78,80,73,79,74,-7,0.75,3.75
65,88,80,73,79,73,-7,0.75,3.75
65,88,79,71,88,73,-7,0.75,3.75
69,77,79,73,88,67,-7,0.75,3.75
69,77,79,73,79,67,-7,0.75,3.75
75,77,79,73,80,67,-7,0.75,3.75
66,77,80,73,80,69,-7,0.75,3.75
66,77,80,73,82,67,-7,0.75,3.75
66,89,81,73,82,69,-7,0.75,3.75
76,86,79,71,82,68,-7,0.75,3.75
75,86,79,71,80,68,-7,0.75,3.75
66,78,80,73,80,74,-7,0.75,3.75
69,78,81,72,82,68,-7,0.75,3.75
68,78,81,73,88,74,-7,0.75,3.75
68,77,79,73,88,68,-7,0.75,3.75
76,88,79,72,80,68,-7,0.75,3.75
76,79,78,71,83,68,-7,0.75,3.75
65,89,79,71,81,67,-7,0.75,3.75
65,89,79,73,82,73,-7,0.75,3.75
69,87,79,73,81,74,-7,0.75,3.75
65,85,82,73,81,74,-7,0.75,3.75
74,86,81,72,89,69,-7,0.75,3.75
69,78,77,72,83,73,-7,0.75,3.75
70,77,78,74,83,73,-7,0.75,3.75
66,87,78,72,79,68,-7,0.75,3.75
66,78,78,71,88,68,-7,0.75,3.75
75,78,79,72,80,69,-7,0.75,3.75
75,78,79,72,80,69,-7,0.75,3.75
69,79,78,72,88,73,-7,0.75,3.75
66,79,78,72,80,69,-7,0.75,3.75
70,79,78,73,79,74,-7,0.75,3.75
69,78,81,71,79,74,-7,0.75,3.75
69,78,81,73,80,75,-7,0.75,3.75
69,78,81,73,80,72,-7,0.75,3.75
75,88,79,73,80,67,-7,0.75,3.75
69,78,78,73,81,67,-7,0.75,3.75
69,78,78,74,79,67,-7,0.75,3.75
70,79,79,74,79,67,-7,0.75,3.75
66,88,79,74,79,67,-7,0.75,3.75
66,87,78,71,80,67,-7,0.75,3.75
65,79,78,71,86,67,-7,0.75,3.75
68,87,80,73,81,67,-7,0.75,3.75
66,87,79,73,80,74,-7,0.75,3.75
66,79,79,74,80,75,-7,0.75,3.75
66,79,80,74,79,75,-7,0.75,3.75
74,88,78,73,80,74,-7,0.75,3.75
74,89,79,73,81,74,-7,0.75,3.75
69,89,81,73,80,70,-7,0.75,3.75
66,88,79,73,79,68,-7,0.75,3.75
66,88,79,74,80,68,-7,0.75,3.75
66,79,79,72,88,69,-7,0.75,3.75
66,79,78,72,88,69,-7,0.75,3.75
66,79,78,72,80,69,-7,0.75,3.75
66,79,78,72,80,69,-7,0.75,3.75
66,80,79,72,80,75,-7,0.75,3.75
66,79,80,73,79,68,-7,0.75,3.75
69,79,80,73,79,68,-7,0.75,3.75
66,80,78,73,79,67,-7,0.75,3.75
66,78,78,71,79,71,-7,0.75,3.75
75,78,80,71,89,75,-7,0.75,3.75
66,79,80,73,89,69,-7,0.75,3.75
70,89,78,73,81,69,-7,0.75,3.75
70,89,80,73,80,69,-7,0.75,3.75
70,88,79,73,80,69,-7,0.75,3.75
70,79,80,73,79,67,-7,0.75,3.75
70,79,80,73,79,67,-7,0.75,3.75
70,93,78,71,81,66,-7,0.75,3.75
66,90,78,71,81,69,-7,0.75,3.75
66,90,80,71,81,69,-7,0.75,3.75
75,78,80,71,81,67,-7,0.75,3.75
75,78,78,73,80,69,-7,0.75,3.75
69,80,78,73,80,69,-7,0.75,3.75
67,80,78,71,80,67,-7,0.75,3.75
66,80,78,71,80,70,-7,0.75,3.75
66,91,78,71,80,70,-7,0.75,3.75
66,79,78,73,88,67,-7,0.75,3.75
66,80,80,73,88,67,-7,0.75,3.75
75,81,80,73,88,70,-7,0.75,3.75
75,92,80,71,79,67,-7,0.75,3.75
75,92,80,71,79,74,-7,0.75,3.75
66,90,80,73,89,67,-7,0.75,3.75
75,90,80,74,89,67,-7,0.75,3.75
70,90,79,74,80,67,-7,0.75,3.75
66,91,78,74,80,69,-7,0.75,3.75
70,88,78,74,79,67,-7,0.75,3.75
69,88,78,74,79,70,-7,0.75,3.75
69,88,78,74,80,69,-7,0.75,3.75
69,80,78,74,81,66,-7,0.75,3.75
66,78,78,73,80,66,-7,0.75,3.75
75,90,79,73,80,66,-7,0.75,3.75
75,88,78,71,80,66,-7,0.75,3.75
74,79,79,73,89,74,-7,0.75,3.75
66,88,81,73,79,74,-7,0.75,3.75
66,79,80,73,79,73,-7,0.75,3.75
66,89,78,73,79,73,-7,0.75,3.75
66,78,78,73,88,67,-7,0.75,3.75
69,88,78,72,87,67,-7,0.75,3.75
66,88,80,72,80,70,-7,0.75,3.75
74,88,79,73,88,69,-7,0.75,3.75
73,87,78,73,80,67,-7,0.75,3.75
65,87,78,73,80,69,-7,0.75,3.75
70,88,78,73,80,73,-7,0.75,3.75
66,88,80,71,80,67,-7,0.75,3.75
66,79,80,73,80,67,-7,0.75,3.75
65,79,78,71,79,67,-7,0.75,3.75
65,79,80,73,88,68,-7,0.75,3.75
65,79,80,72,79,68,-7,0.75,3.75
68,79,81,73,81,68,-7,0.75,3.75
75,79,78,71,90,67,-7,0.75,3.75
74,79,78,73,90,66,-7,0.75,3.75
69,87,78,73,87,69,-7,0.75,3.75
69,87,79,73,80,69,-7,0.75,3.75
74,79,79,73,80,66,-7,0.75,3.75
70,87,79,71,80,68,-7,0.75,3.75
65,78,80,73,80,68,-7,0.75,3.75
76,78,78,71,87,74,-7,0.75,3.75
74,78,77,71,79,70,-7,0.75,3.75
69,78,78,71,80,70,-7,0.75,3.75
69,78,79,71,89,70,-7,0.75,3.75
70,87,80,71,89,68,-7,0.75,3.75
70,81,80,70,80,69,-7,0.75,3.75
70,81,78,70,80,67,-7,0.75,3.75
70,90,78,70,88,73,-7,0.75,3.75
70,90,80,72,88,73,-7,0.75,3.75
75,79,78,72,80,69,-7,0.75,3.75
69,92,78,73,90,69,-7,0.75,3.75
69,87,78,73,87,69,-7,0.75,3.75
66,78,78,72,80,74,-7,0.75,3.75
70,88,77,72,80,69,-7,0.75,3.75
69,90,79,74,88,69,-7,0.75,3.75
69,88,80,71,88,69,-7,0.75,3.75
69,88,80,71,80,73,-7,0.75,3.75
69,79,80,71,80,73,-7,0.75,3.75
74,87,78,71,80,67,-7,0.75,3.75
74,78,79,73,88,69,-7,0.75,3.75
74,87,80,73,81,69,-7,0.75,3.75
74,87,80,74,81,68,-7,0.75,3.75
74,79,79,74,81,68,-7,0.75,3.75
65,80,78,71,80,73,-7,0.75,3.75
69,79,78,71,79,67,-7,0.75,3.75
66,89,78,71,89,69,-7,0.75,3.75
74,79,78,72,89,67,-7,0.75,3.75
65,79,78,72,80,67,-7,0.75,3.75
66,79,79,73,88,74,-7,0.75,3.75
69,79,79,73,80,74,-7,0.75,3.75
69,88,81,72,80,74,-7,0.75,3.75
66,78,78,72,80,73,-7,0.75,3.75
70,78,78,72,81,74,-7,0.75,3.75
70,88,79,71,80,74,-7,0.75,3.75
75,78,79,71,80,74,-7,0.75,3.75
65,91,79,71,87,73,-7,0.75,3.75
69,90,78,73,79,66,-7,0.75,3.75
69,79,79,73,79,69,-7,0.75,3.75
70,79,78,73,79,69,-7,0.75,3.75
64,90,79,74,81,68,-7,0.75,3.75
70,90,79,71,80,73,-7,0.75,3.75
70,90,79,73,80,73,-7,0.75,3.75
70,90,80,71,80,73,-7,0.75,3.75
69,90,80,71,80,73,-7,0.75,3.75
75,79,81,73,88,73,-7,0.75,3.75
75,88,79,73,80,74,-7,0.75,3.75
65,88,79,73,79,74,-7,0.75,3.75
66,88,80,72,81,69,-7,0.75,3.75
66,78,80,72,80,69,-7,0.75,3.75
76,91,79,72,80,74,-7,0.75,3.75
74,91,79,73,88,73,-7,0.75,3.75
66,91,79,73,80,73,-7,0.75,3.75
65,88,80,73,80,74,-7,0.75,3.75
65,78,80,73,80,74,-7,0.75,3.75
75,87,79,73,80,74,-7,0.75,3.75
75,80,78,72,80,74,-7,0.75,3.75
75,80,78,72,80,73,-7,0.75,3.75
73,80,77,73,86,73,-7,0.75,3.75
73,79,80,72,80,67,-7,0.75,3.75
70,88,79,73,80,73,-7,0.75,3.75
73,88,79,73,80,73,-7,0.75,3.75
66,78,79,74,81,73,-7,0.75,3.75
66,88,78,73,80,75,-7,0.75,3.75
73,88,79,73,80,69,-7,0.75,3.75
73,89,80,73,80,69,-7,0.75,3.75
73,87,79,73,79,68,-7,0.75,3.75
70,87,79,72,80,68,-7,0.75,3.75
70,87,79,72,80,69,-7,0.75,3.75
70,78,79,72,80,73,-7,0.75,3.75
70,78,81,72,80,73,-7,0.75,3.75
74,90,78,73,80,66,-7,0.75,3.75
74,88,80,73,80,66,-7,0.75,3.75
74,79,80,73,90,66,-7,0.75,3.75
66,79,80,73,89,66,-7,0.75,3.75
66,79,80,73,89,67,-7,0.75,3.75
66,79,80,73,89,67,-7,0.75,3.75
66,79,80,73,80,67,-7,0.75,3.75
66,79,78,73,79,67,-7,0.75,3.75
70,79,79,73,88,73,-7,0.75,3.75
75,79,79,73,80,67,-7,0.75,3.75
66,78,79,73,80,68,-7,0.75,3.75
65,89,79,73,80,68,-7,0.75,3.75
69,88,78,73,88,74,-7,0.75,3.75
69,78,80,73,88,74,-7,0.75,3.75
70,79,80,73,80,74,-7,0.75,3.75
70,79,78,73,80,74,-7,0.75,3.75
70,79,79,73,80,73,-7,0.75,3.75
70,79,79,71,79,70,-7,0.75,3.75
73,79,79,73,79,70,-7,0.75,3.75
70,79,80,73,87,74,-7,0.75,3.75
66,87,79,73,80,74,-7,0.75,3.75
74,87,78,73,80,69,-7,0.75,3.75
69,78,78,73,80,67,-7,0.75,3.75
69,78,78,70,79,74,-7,0.75,3.75
73,79,79,73,79,74,-7,0.75,3.75
73,77,79,73,80,74,-7,0.75,3.75
70,77,78,73,80,74,-7,0.75,3.75
70,79,78,73,80,69,-7,0.75,3.75
65,79,78,72,80,69,-7,0.75,3.75
66,79,78,71,80,73,-7,0.75,3.75
66,78,78,71,80,73,-7,0.75,3.75
66,78,78,71,80,73,-7,0.75,3.75
73,79,78,73,80,73,-7,0.75,3.75
73,79,79,73,79,69,-7,0.75,3.75
74,79,78,73,79,69,-7,0.75,3.75
74,78,78,73,80,70,-7,0.75,3.75
74,88,79,74,81,73,-7,0.75,3.75
69,88,79,74,87,67,-7,0.75,3.75
65,90,80,72,87,67,-7,0.75,3.75
70,79,80,72,80,68,-7,0.75,3.75
66,79,80,73,80,69,-7,0.75,3.75
70,87,79,71,90,68,-7,0.75,3.75
65,87,80,71,90,71,-7,0.75,3.75
65,87,77,71,90,67,-7,0.75,3.75
65,87,78,73,80,69,-7,0.75,3.75
69,78,79,71,80,67,-7,0.75,3.75
69,90,80,71,87,68,-7,0.75,3.75
69,88,80,71,87,74,-7,0.75,3.75
69,87,78,71,79,68,-7,0.75,3.75
65,87,78,73,79,68,-7,0.75,3.75
74,79,80,72,88,73,-7,0.75,3.75
69,78,80,73,87,68,-7,0.75,3.75
65,78,80,73,80,68,-7,0.75,3.75
65,78,78,73,80,68,-7,0.75,3.75
74,89,80,73,80,66,-7,0.75,3.75
74,89,80,73,87,66,-7,0.75,3.75
65,89,78,72,81,67,-7,0.75,3.75
65,79,78,72,81,67,-7,0.75,3.75
65,78,78,73,81,73,-7,0.75,3.75
65,90,79,72,88,67,-7,0.75,3.75
76,90,79,73,80,67,-7,0.75,3.75
70,90,79,72,80,73,-7,0.75,3.75
70,90,78,72,80,73,-7,0.75,3.75
65,90,78,73,79,74,-7,0.75,3.75
65,88,78,71,87,74,-7,0.75,3.75
74,79,78,72,80,74,-7,0.75,3.75
65,79,78,72,80,69,-7,0.75,3.75
66,78,78,72,87,69,-7,0.75,3.75
75,78,78,72,80,70,-7,0.75,3.75
75,78,79,72,80,69,-7,0.75,3.75
73,80,78,72,88,74,-7,0.75,3.75
73,80,78,72,88,74,-7,0.75,3.75
69,79,79,72,88,74,-7,0.75,3.75
69,88,80,73,88,69,-7,0.75,3.75
69,79,80,73,79,69,-7,0.75,3.75
75,89,78,73,79,69,-7,0.75,3.75
66,89,78,73,88,67,-7,0.75,3.75
70,88,79,73,88,67,-7,0.75,3.75
65,88,80,73,89,73,-7,0.75,3.75
65,78,78,73,79,73,-7,0.75,3.75
73,90,77,72,79,69,-7,0.75,3.75
64,90,79,73,79,67,-7,0.75,3.75
75,90,79,71,88,66,-7,0.75,3.75
75,90,80,71,80,66,-7,0.75,3.75
73,90,78,73,80,66,-7,0.75,3.75
73,89,79,72,80,69,-7,0.75,3.75
73,78,79,73,80,69,-7,0.75,3.75
74,78,78,73,80,69,-7,0.75,3.75
74,80,78,71,80,67,-7,0.75,3.75
74,80,78,71,89,73,-7,0.75,3.75
69,87,78,73,80,69,-7,0.75,3.75
64,89,79,73,88,67,-7,0.75,3.75
69,78,78,73,81,73,-7,0.75,3.75
69,78,79,73,90,70,-7,0.75,3.75
65,80,79,73,90,69,-7,0.75,3.75
65,88,78,73,80,69,-7,0.75,3.75
74,88,80,73,81,70,-7,0.75,3.75
65,79,78,73,81,66,-7,0.75,3.75
65,80,78,73,79,67,-7,0.75,3.75
65,79,78,73,79,67,-7,0.75,3.75
70,79,79,73,79,67,-7,0.75,3.75
73,79,78,72,80,67,-7,0.75,3.75
64,78,78,72,80,67,-7,0.75,3.75
74,78,78,72,79,67,-7,0.75,3.75
70,79,78,73,80,67,-7,0.75,3.75
65,79,78,73,80,73,-7,0.75,3.75
65,79,78,73,80,70,-7,0.75,3.75
74,89,78,73,80,70,-7,0.75,3.75
65,79,78,72,80,73,-7,0.75,3.75
65,78,79,73,87,70,-7,0.75,3.75
75,87,80,73,87,67,-7,0.75,3.75
65,91,78,73,80,67,-7,0.75,3.75
69,79,78,73,79,67,-7,0.75,3.75
69,79,80,73,79,74,-7,0.75,3.75
68,79,78,73,79,70,-7,0.75,3.75
75,79,81,72,80,67,-7,0.75,3.75
75,89,79,72,88,70,-7,0.75,3.75
75,89,79,73,81,73,-7,0.75,3.75
69,80,78,73,80,66,-7,0.75,3.75
69,79,78,72,79,67,-7,0.75,3.75
65,78,78,73,80,67,-7,0.75,3.75
70,79,80,73,80,69,-7,0.75,3.75
70,79,78,73,80,69,-7,0.75,3.75
65,79,80,71,80,74,-7,0.75,3.75
70,78,79,71,88,74,-7,0.75,3.75
70,78,79,71,88,69,-7,0.75,3.75
70,78,79,71,79,67,-7,0.75,3.75
75,89,79,71,80,69,-7,0.75,3.75
75,89,80,71,88,69,-7,0.75,3.75
69,78,79,72,88,70,-7,0.75,3.75
75,78,79,72,88,67,-7,0.75,3.75
70,88,80,73,88,70,-7,0.75,3.75
64,88,78,73,80,66,-7,0.75,3.75
69,88,77,73,88,74,-7,0.75,3.75
74,88,80,73,80,67,-7,0.75,3.75
75,78,79,73,81,71,-7,0.75,3.75
70,79,79,73,79,71,-7,0.75,3.75
65,79,80,72,79,74,-7,0.75,3.75
69,79,79,73,87,71,-7,0.75,3.75
69,78,78,73,79,71,-7,0.75,3.75
65,86,79,73,81,74,-7,0.75,3.75
75,89,79,73,81,74,-7,0.75,3.75
65,78,79,72,79,69,-7,0.75,3.75
69,79,78,72,79,69,-7,0.75,3.75
69,79,81,73,79,67,-7,0.75,3.75
69,89,81,73,89,67,-7,0.75,3.75
65,78,81,73,88,74,-7,0.75,3.75
74,79,79,71,88,74,-7,0.75,3.75
69,79,78,72,79,74,-7,0.75,3.75
68,79,79,72,79,69,-7,0.75,3.75
74,78,78,73,79,69,-7,0.75,3.75
75,88,80,71,79,69,-7,0.75,3.75
65,78,80,72,80,73,-7,0.75,3.75
64,87,79,72,79,67,-7,0.75,3.75
69,90,78,72,79,73,-7,0.75,3.75
69,89,78,72,79,73,-7,0.75,3.75
70,79,78,72,88,73,-7,0.75,3.75
70,78,79,72,80,69,-7,0.75,3.75
70,79,78,73,79,69,-7,0.75,3.75
75,79,80,71,81,70,-7,0.75,3.75
70,78,80,73,79,69,-7,0.75,3.75
70,79,78,73,89,67,-7,0.75,3.75
69,78,78,73,89,71,-7,0.75,3.75
74,87,79,72,83,73,-7,0.75,3.75
71,88,79,73,79,73,-7,0.75,3.75
71,78,79,73,79,73,-7,0.75,3.75
65,78,80,72,79,67,-7,0.75,3.75
65,87,82,73,80,67,-7,0.75,3.75
200,200,200,85,76,75,-7,2.25,0.75
200,200,200,85,76,75,-7,2.25,0.75
200,200,200,81,76,75,-7,2.25,0.75
200,82,200,81,76,75,-7,2.25,0.75
200,83,200,81,76,81,-7,2.25,0.75
200,83,200,81,75,81,-7,2.25,0.75
200,82,200,81,75,81,-7,2.25,0.75
89,76,200,83,75,81,-7,2.25,0.75
89,76,200,83,75,81,-7,2.25,0.75
89,76,200,83,75,76,-7,2.25,0.75
89,82,80,83,75,74,-7,2.25,0.75
80,82,80,83,75,74,-7,2.25,0.75
80,76,80,84,75,77,-7,2.25,0.75
71,82,80,82,75,75,-7,2.25,0.75
71,82,80,83,71,75,-7,2.25,0.75
79,74,82,85,70,73,-7,2.25,0.75
84,74,80,85,71,74,-7,2.25,0.75
72,74,87,83,76,74,-7,2.25,0.75
72,74,81,86,76,80,-7,2.25,0.75
87,75,86,82,76,80,-7,2.25,0.75
87,75,86,82,69,80,-7,2.25,0.75
72,75,87,86,76,80,-7,2.25,0.75
86,82,86,82,76,80,-7,2.25,0.75
86,74,86,82,70,80,-7,2.25,0.75
83,74,80,86,76,80,-7,2.25,0.75
71,76,88,82,76,74,-7,2.25,0.75
83,76,85,81,70,74,-7,2.25,0.75
83,82,85,85,69,82,-7,2.25,0.75
83,82,84,85,69,82,-7,2.25,0.75
83,82,84,85,75,75,-7,2.25,0.75
78,82,87,82,71,81,-7,2.25,0.75
71,77,85,82,71,75,-7,2.25,0.75
71,76,80,82,69,74,-7,2.25,0.75
73,76,85,85,69,74,-7,2.25,0.75
73,75,85,85,69,74,-7,2.25,0.75
73,75,85,85,71,74,-7,2.25,0.75
73,82,81,85,71,74,-7,2.25,0.75
73,81,81,85,71,76,-7,2.25,0.75
73,77,81,82,69,76,-7,2.25,0.75
85,74,81,82,70,82,-7,2.25,0.75
82,75,87,82,70,74,-7,2.25,0.75
78,77,87,85,75,75,-7,2.25,0.75
84,82,85,85,69,80,-7,2.25,0.75
78,82,81,82,69,74,-7,2.25,0.75
72,76,81,82,69,74,-7,2.25,0.75
85,75,81,85,69,74,-7,2.25,0.75
72,82,80,85,71,81,-7,2.25,0.75
87,82,80,85,76,74,-7,2.25,0.75
87,81,85,81,76,74,-7,2.25,0.75
84,82,80,82,71,74,-7,2.25,0.75
82,76,81,82,71,82,-7,2.25,0.75
79,76,81,87,69,82,-7,2.25,0.75
72,76,81,87,76,82,-7,2.25,0.75
81,76,85,81,76,80,-7,2.25,0.75
82,76,86,84,71,80,-7,2.25,0.75
80,82,86,86,71,80,-7,2.25,0.75
80,74,81,86,71,75,-7,2.25,0.75
71,74,81,86,71,75,-7,2.25,0.75
74,82,86,86,71,75,-7,2.25,0.75
80,82,88,82,71,75,-7,2.25,0.75
80,82,87,82,76,75,-7,2.25,0.75
80,83,80,85,71,75,-7,2.25,0.75
81,76,80,85,71,81,-7,2.25,0.75
81,76,80,81,71,81,-7,2.25,0.75
79,76,81,87,69,74,-7,2.25,0.75
87,82,85,87,71,80,-7,2.25,0.75
81,74,85,84,71,74,-7,2.25,0.75
81,74,85,82,69,81,-7,2.25,0.75
86,82,86,82,75,74,-7,2.25,0.75
86,82,86,82,75,74,-7,2.25,0.75
86,76,86,81,71,74,-7,2.25,0.75
85,74,80,84,76,74,-7,2.25,0.75
79,81,80,84,71,82,-7,2.25,0.75
79,82,80,82,69,82,-7,2.25,0.75
81,74,80,86,69,74,-7,2.25,0.75
85,76,80,82,76,74,-7,2.25,0.75
85,76,80,82,69,74,-7,2.25,0.75
72,76,87,85,76,82,-7,2.25,0.75
72,76,80,81,76,82,-7,2.25,0.75
79,81,85,81,69,73,-7,2.25,0.75
82,74,85,81,69,75,-7,2.25,0.75
83,82,84,86,69,74,-7,2.25,0.75
83,81,85,82,76,75,-7,2.25,0.75
78,81,85,86,76,75,-7,2.25,0.75
86,81,85,81,69,75,-7,2.25,0.75
86,76,85,84,76,75,-7,2.25,0.75
86,76,84,84,69,81,-7,2.25,0.75
83,81,81,84,69,74,-7,2.25,0.75
78,76,81,81,71,81,-7,2.25,0.75
78,74,86,86,71,81,-7,2.25,0.75
84,74,85,85,71,74,-7,2.25,0.75
72,74,85,85,76,75,-7,2.25,0.75
81,81,79,86,76,74,-7,2.25,0.75
81,75,86,82,76,75,-7,2.25,0.75
